frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
3699,1849.5,10,11,15,14,12,16,15,12,15,14,14,17,14,10,10,15,15,11,12,13,13,16,14,14,13,16,14,12,10,14,15,13,11,14,11,12,15,14,12,15,9,13,15,11,15,15,16,15,14,15,15,14,12,12,9,16,13,13,14,11,10,12,14,11,15,14,12,13,15,17,13,10,13,12,13,13,11,12,16,9,12,14,11,12,14,13,9,15,14,15,15,9,10,11,13,10
3700,1850.0,12,12,13,14,13,13,13,12,17,13,15,18,12,10,10,16,11,9,11,13,12,17,13,15,13,14,14,12,9,13,16,10,12,13,12,12,12,12,11,12,13,13,14,13,17,15,14,15,14,16,14,11,13,12,10,15,12,14,14,12,9,13,13,12,16,13,12,11,15,17,14,12,12,13,12,15,12,12,15,11,15,11,11,10,17,16,12,10,15,15,15,10,12,12,14,13
3701,1850.5,13,13,14,8,14,11,15,15,15,11,15,17,12,11,10,17,14,12,12,14,10,18,13,16,14,14,15,13,12,13,16,9,14,10,12,12,13,14,11,13,15,12,12,15,15,15,12,15,12,17,13,10,13,11,11,13,11,15,12,11,12,14,13,14,16,16,12,10,14,12,13,12,13,9,11,17,13,15,12,12,14,12,14,12,17,16,14,16,17,12,18,11,8,12,10,14
3702,1851.0,13,13,15,10,12,12,14,15,15,11,14,16,13,12,13,19,15,11,14,15,11,15,10,14,16,13,14,12,12,13,12,9,12,11,12,11,13,14,12,14,12,10,12,13,15,16,14,14,14,17,14,10,12,11,12,12,11,15,10,11,15,15,12,13,15,14,10,12,16,14,12,12,15,10,10,15,12,14,12,13,12,11,13,12,15,15,15,16,16,13,14,13,9,13,12,12
3703,1851.5,12,11,15,12,10,11,13,13,15,12,17,17,13,10,11,18,15,13,15,11,13,12,13,14,11,13,10,12,14,11,12,12,10,10,11,10,12,14,10,11,12,13,13,14,15,17,14,13,12,15,14,12,14,15,12,12,12,16,8,12,17,15,13,14,13,12,12,10,16,15,12,10,13,10,14,13,11,11,14,13,13,13,10,15,16,16,14,16,16,15,13,14,10,12,13,15
3704,1852.0,12,11,14,11,10,12,13,12,15,14,17,13,13,11,12,15,14,14,12,13,14,13,16,13,12,12,14,12,10,13,14,12,11,11,13,9,12,13,14,14,12,12,13,12,12,16,13,15,14,16,15,10,11,15,12,10,12,13,8,9,17,16,15,15,12,13,13,12,13,16,12,8,13,12,16,15,12,13,15,14,13,14,11,13,13,13,14,16,14,16,13,11,11,10,14,15
3705,1852.5,16,12,15,10,11,13,11,12,14,13,14,13,12,14,14,10,14,14,9,12,14,14,11,12,11,12,14,13,13,10,14,11,12,12,13,11,12,15,15,10,13,13,13,13,12,15,13,13,13,13,16,13,11,12,15,12,12,14,9,12,16,16,16,13,12,14,13,12,12,15,11,12,11,13,14,16,14,13,18,14,12,15,13,15,14,14,11,15,14,15,14,12,10,12,15,16
3706,1853.0,15,11,15,10,11,13,13,12,14,11,11,12,11,15,14,13,13,14,9,14,15,14,11,11,13,12,15,15,11,9,15,13,11,13,14,12,12,13,15,11,13,13,11,17,14,14,14,14,12,9,14,13,12,12,12,13,11,15,9,9,14,13,12,11,12,15,12,14,15,14,11,14,13,13,13,17,14,13,17,13,14,14,10,15,13,15,10,16,13,13,13,10,12,15,15,16
3707,1853.5,15,11,13,10,12,14,14,14,14,13,11,11,13,16,11,15,11,13,9,14,16,15,11,11,12,9,14,15,11,10,15,14,16,13,14,12,11,13,15,9,13,14,9,17,13,14,14,11,11,11,10,14,13,11,13,14,13,15,13,10,12,14,15,11,13,15,13,14,17,12,12,15,13,13,12,17,15,8,17,13,13,12,13,13,13,15,9,15,14,14,13,12,11,13,13,14
3708,1854.0,13,12,10,9,13,15,14,14,15,13,13,12,11,17,11,15,14,13,7,14,16,15,14,12,11,10,12,17,11,9,14,13,15,13,15,11,13,13,14,12,14,15,11,16,15,17,14,11,10,15,10,14,14,13,14,16,13,12,13,9,14,14,14,14,8,13,13,13,17,11,13,16,14,11,14,15,10,9,13,16,14,13,13,13,15,14,8,16,15,13,12,12,10,12,14,14
3709,1854.5,15,11,13,11,15,13,10,15,13,12,12,13,14,15,11,15,16,11,8,16,16,13,11,8,11,9,14,13,10,13,14,16,13,15,14,12,12,14,15,12,15,16,15,17,15,16,15,10,12,16,12,14,15,15,14,16,14,11,13,10,11,12,15,14,10,11,11,10,16,11,13,16,14,11,13,12,11,11,13,12,11,14,16,11,14,15,11,16,18,11,12,13,12,15,12,13
3710,1855.0,14,14,14,12,14,13,13,13,14,13,12,11,15,16,13,11,14,13,12,15,14,14,11,8,14,9,14,14,11,14,12,12,13,14,13,14,10,12,15,11,15,13,17,14,15,19,15,12,11,15,13,13,15,12,14,15,15,12,13,11,11,12,12,15,14,14,13,10,15,12,13,15,15,13,12,10,13,11,14,13,14,15,17,11,13,15,8,15,19,12,12,13,11,14,14,13
3711,1855.5,16,13,14,12,16,11,11,12,15,13,11,14,14,15,13,12,11,11,14,15,13,15,11,10,16,12,12,14,12,15,12,12,14,15,15,12,12,12,15,12,15,15,17,14,13,18,15,10,14,12,15,15,14,12,15,14,16,9,12,12,13,13,11,12,13,15,13,12,13,14,13,14,13,11,11,12,14,11,13,12,13,17,12,12,13,14,12,14,19,12,13,13,12,14,16,12
3712,1856.0,15,14,14,11,14,11,11,12,15,12,13,12,14,14,13,12,14,11,13,15,13,15,11,12,18,8,13,11,12,13,13,11,14,15,14,11,12,13,15,14,16,14,17,11,12,18,17,10,15,12,15,16,15,13,15,15,15,11,12,12,11,13,13,11,13,12,14,12,11,15,16,14,14,12,11,12,13,11,15,13,13,18,10,13,13,15,12,13,20,14,15,12,15,13,15,11
3713,1856.5,16,14,14,9,14,11,14,14,14,13,12,11,13,14,12,12,13,15,12,14,14,17,12,11,17,11,12,12,10,11,11,10,14,16,13,10,9,15,15,11,14,14,19,10,11,16,17,11,16,11,14,14,12,12,14,14,17,13,15,12,12,12,13,12,14,14,15,13,14,15,14,12,16,13,13,11,14,11,16,14,10,16,11,14,15,15,10,14,19,14,14,9,13,13,14,11
3714,1857.0,17,14,13,11,13,9,14,13,13,14,9,13,13,14,13,10,12,14,13,15,14,17,13,10,16,11,12,14,10,13,13,15,13,17,17,12,9,15,15,11,14,15,19,10,12,14,16,13,15,12,14,12,13,12,14,15,15,14,14,12,14,10,11,11,15,12,13,15,12,13,13,15,15,13,11,11,17,12,14,14,14,16,11,13,14,14,11,15,17,13,16,12,15,14,13,12
3715,1857.5,16,14,13,13,15,10,13,13,13,13,11,11,10,13,11,12,13,14,14,16,12,15,13,9,18,12,12,13,10,13,11,16,8,16,16,15,10,13,16,14,12,15,17,11,13,14,16,12,14,12,12,10,13,10,11,15,14,14,14,13,13,10,10,13,14,12,14,15,14,14,14,12,16,9,12,14,13,12,14,15,16,13,12,14,11,9,13,13,17,13,14,13,15,15,14,10
3716,1858.0,17,13,13,13,13,11,13,13,15,10,13,12,13,14,12,13,13,14,13,14,12,14,13,11,18,13,12,13,11,12,11,16,10,15,14,15,11,14,14,14,17,14,17,12,13,13,12,14,14,14,13,12,12,13,14,13,13,10,14,12,13,9,9,14,13,13,13,13,14,15,13,13,15,11,12,14,12,16,13,14,16,14,10,15,12,10,16,10,17,9,16,12,12,13,15,9
3717,1858.5,16,12,10,13,15,10,13,14,13,12,14,14,11,14,12,13,14,14,12,13,10,16,14,13,18,13,13,14,12,11,13,17,7,12,14,17,11,14,14,14,17,15,16,12,12,15,12,14,12,14,11,13,12,11,12,9,12,11,13,12,14,15,10,13,12,13,11,12,11,15,13,13,15,12,11,14,12,16,13,15,16,13,12,15,12,10,19,11,17,9,15,14,14,14,14,9
3718,1859.0,14,14,13,15,15,13,12,15,12,13,13,12,11,11,12,12,9,11,11,12,13,17,14,11,15,14,15,12,12,14,13,13,8,12,14,15,13,13,15,13,19,13,16,13,13,13,14,14,12,14,13,12,17,10,13,12,10,12,12,13,12,14,10,12,12,14,12,9,9,12,11,13,14,13,11,15,11,17,14,15,15,16,13,15,11,8,19,11,17,10,14,14,14,11,12,10
3719,1859.5,12,15,15,13,13,13,10,13,12,11,16,14,12,11,11,14,9,12,10,13,12,18,13,10,16,13,12,13,11,14,12,13,8,13,16,13,16,12,15,14,17,13,14,13,8,13,13,13,13,12,14,11,17,13,14,12,11,11,13,13,13,14,11,11,11,15,13,9,12,15,9,12,14,13,12,15,12,16,9,15,13,15,15,13,11,7,20,13,16,14,12,14,12,13,13,13
3720,1860.0,12,15,15,12,15,15,12,12,12,13,14,13,15,12,11,15,10,13,13,16,14,17,12,13,15,14,11,14,13,13,15,10,13,13,13,12,16,12,15,14,15,15,13,10,9,15,10,14,13,9,12,10,16,12,13,12,13,12,10,12,12,12,11,13,13,18,13,11,14,13,11,13,15,16,12,14,11,14,9,15,13,13,16,14,11,9,18,14,15,18,13,16,11,13,12,11
3721,1860.5,12,14,14,13,16,14,11,15,11,14,12,15,15,9,14,15,10,13,11,15,15,17,12,14,12,14,12,13,13,12,14,11,12,12,14,13,16,12,15,12,12,13,13,10,10,15,12,16,15,10,14,12,16,14,13,14,14,12,11,12,13,14,12,14,14,16,15,13,15,12,13,15,11,14,12,14,11,13,11,15,13,13,17,12,10,9,19,16,13,18,13,15,12,13,13,13
3722,1861.0,10,15,14,12,17,11,11,13,14,13,13,14,14,11,14,15,13,14,11,15,13,15,13,13,13,12,11,13,13,11,15,12,12,11,15,14,16,13,13,13,13,13,10,11,12,14,13,14,13,11,14,11,14,13,14,16,16,13,11,13,14,11,12,12,14,16,12,13,15,12,14,15,11,14,11,13,12,12,14,15,13,17,16,12,12,9,17,14,14,14,13,17,11,14,12,10
3723,1861.5,12,14,12,12,16,9,13,12,13,14,14,13,15,12,14,14,15,14,11,15,13,13,12,13,11,10,11,13,8,10,13,12,12,11,14,12,15,13,12,13,14,12,11,13,15,14,14,14,15,11,17,12,16,12,15,18,17,12,11,12,15,10,15,12,15,16,13,13,12,10,15,14,12,12,10,15,14,12,13,13,14,17,14,11,12,12,14,13,16,12,12,15,12,15,14,12
3724,1862.0,15,16,13,13,16,9,14,13,13,13,13,14,16,10,15,12,15,14,12,15,15,15,11,15,12,11,12,12,11,10,15,13,14,13,14,14,16,13,13,14,12,12,13,13,13,14,16,14,13,11,18,13,16,11,14,15,14,12,12,13,15,10,17,14,14,16,12,13,11,11,15,12,14,15,12,15,13,12,14,13,14,14,12,11,13,11,13,14,16,12,13,15,11,15,15,11
3725,1862.5,16,16,13,13,15,11,15,13,14,13,11,13,16,11,15,13,11,12,12,13,13,15,12,17,12,11,11,13,9,11,13,10,14,13,15,12,14,12,17,11,8,13,14,13,14,15,10,14,13,10,18,14,13,12,12,14,12,12,12,15,13,10,13,15,11,17,12,14,11,13,14,13,14,15,14,14,15,14,12,14,12,14,12,11,12,12,12,14,15,11,13,12,12,13,16,11
3726,1863.0,17,17,13,13,15,15,14,11,14,13,12,12,15,12,11,13,14,12,14,10,14,15,12,15,14,13,12,14,10,11,15,11,14,11,17,14,15,14,15,13,9,14,14,14,16,16,12,13,10,11,18,13,14,13,13,13,12,12,13,15,12,11,14,15,9,16,13,11,11,13,13,15,14,17,13,11,13,14,10,14,12,16,14,12,13,13,11,16,15,12,13,13,13,13,14,13
3727,1863.5,17,15,14,14,15,12,15,15,15,15,14,11,14,12,11,12,14,13,14,12,15,14,13,13,15,13,10,14,10,8,14,10,14,10,16,13,15,15,15,16,12,15,13,13,15,14,15,14,11,10,14,12,13,13,10,14,11,13,12,15,13,14,15,15,13,14,13,12,9,15,13,14,12,16,13,13,15,13,11,14,13,18,14,14,13,12,13,12,14,12,15,14,11,14,15,13
3728,1864.0,15,16,16,15,15,11,15,14,13,15,15,11,12,13,16,12,15,15,16,16,12,15,10,12,17,12,11,14,9,10,12,10,13,12,13,13,13,15,17,16,10,10,9,14,14,15,14,12,10,13,13,10,14,14,9,14,11,14,10,16,12,14,14,15,14,14,15,14,11,19,14,17,11,14,14,14,15,13,13,13,13,18,15,15,12,13,16,9,12,12,14,12,11,14,13,13
3729,1864.5,14,15,12,13,14,12,12,14,14,14,13,8,12,14,16,11,15,16,14,15,13,13,9,14,18,12,13,15,11,11,14,10,12,12,13,11,11,15,14,13,9,11,13,15,16,15,16,12,11,12,12,12,14,13,10,17,11,13,11,16,14,12,13,15,14,15,15,16,13,17,15,16,13,14,14,12,14,10,15,11,15,17,15,17,12,14,16,10,14,12,15,13,12,9,14,12
3730,1865.0,15,13,13,14,11,13,10,15,16,13,15,8,13,14,13,10,16,16,16,12,14,14,11,14,18,13,13,15,12,6,15,15,12,13,13,12,12,13,12,13,9,12,12,14,15,15,14,11,11,12,13,11,13,13,10,16,12,14,12,14,14,12,14,14,14,18,16,15,13,19,15,17,13,11,15,11,15,11,14,12,15,17,13,12,11,15,15,10,10,12,15,14,11,10,16,14
3731,1865.5,13,13,14,14,12,15,9,15,15,13,13,10,14,14,13,13,13,17,15,14,13,12,12,11,17,11,12,14,14,7,16,16,13,14,13,12,13,13,11,13,10,13,11,12,16,13,12,12,12,12,12,12,14,14,11,14,10,15,12,14,13,15,15,15,13,15,13,14,13,18,14,15,11,14,14,12,14,9,13,11,14,14,14,11,11,13,16,11,12,13,16,13,12,9,16,15
3732,1866.0,10,15,10,13,11,13,8,17,13,11,12,10,12,15,12,11,15,13,15,10,11,10,12,13,18,11,13,15,17,9,16,17,10,11,12,8,13,12,12,14,12,12,15,10,11,12,15,13,12,14,15,13,13,14,11,15,9,14,12,13,12,13,15,13,15,14,11,14,13,17,12,14,11,14,14,11,12,12,14,12,15,14,13,12,11,14,16,12,13,14,15,13,11,6,17,16
3733,1866.5,10,14,11,12,11,12,10,15,12,13,13,10,14,14,11,11,14,15,12,10,9,13,13,14,16,11,11,14,16,12,14,17,13,12,13,9,14,12,14,12,16,13,14,11,11,13,13,13,12,12,15,11,13,14,12,15,10,13,12,14,12,13,12,12,13,15,11,14,12,14,13,16,11,13,13,11,14,12,12,10,14,16,14,10,13,15,15,14,12,13,14,12,13,9,15,17
3734,1867.0,10,13,13,10,12,11,11,12,11,13,16,11,14,15,13,12,14,12,12,10,12,13,15,15,15,11,13,14,16,13,14,14,11,13,14,10,11,13,11,11,15,13,15,12,11,13,14,14,12,13,15,13,13,16,13,14,10,14,11,12,13,13,10,11,12,14,14,16,13,12,11,17,11,14,13,11,15,13,12,10,11,17,14,10,10,15,15,14,13,11,15,14,13,10,17,16
3735,1867.5,12,16,13,9,14,14,11,11,12,16,17,11,15,17,10,14,15,12,11,12,14,14,17,17,14,11,13,15,13,14,15,10,11,14,12,11,14,14,11,12,15,14,11,12,11,11,15,15,13,12,13,12,14,15,13,16,12,15,8,12,15,14,12,11,13,14,11,15,13,10,12,13,12,12,15,10,16,14,11,10,11,13,12,10,11,18,14,14,16,13,14,11,13,14,16,14
3736,1868.0,13,17,11,10,13,12,11,10,13,15,18,14,16,15,10,14,14,12,12,11,16,14,17,14,12,11,13,16,15,15,13,11,10,12,15,8,14,12,15,13,15,13,12,12,12,10,16,14,12,12,14,13,13,16,12,16,12,12,9,14,14,14,13,11,16,15,11,15,14,14,14,12,14,13,12,9,14,13,11,13,11,15,13,10,11,17,12,13,15,14,16,10,13,15,16,12
3737,1868.5,14,16,11,11,12,11,11,10,14,16,15,13,15,14,10,17,12,14,12,12,14,13,15,14,12,10,11,15,15,15,14,8,11,13,16,10,16,13,15,12,15,16,13,10,12,11,14,13,10,11,15,11,12,16,10,13,13,14,9,11,13,16,14,12,15,13,11,14,16,14,13,14,12,11,15,10,14,11,13,15,11,13,11,10,14,16,11,10,15,9,15,10,15,12,15,13
3738,1869.0,14,14,13,12,14,12,12,13,14,14,14,15,16,11,13,16,12,13,13,13,15,14,14,16,15,11,13,13,14,16,16,11,11,10,16,11,16,14,14,12,13,16,14,9,15,12,13,14,7,10,14,12,12,16,11,15,12,15,10,9,12,14,14,12,16,12,12,11,16,14,15,13,12,8,15,12,13,11,15,15,14,15,11,9,11,15,11,11,13,10,15,13,15,15,16,15
3739,1869.5,14,12,11,12,15,12,15,14,13,14,14,16,15,14,10,13,13,14,14,14,12,15,15,16,15,12,15,15,12,14,16,16,13,8,13,11,16,14,14,15,13,17,14,10,12,10,16,14,9,12,13,12,13,14,13,13,14,14,10,9,14,13,13,15,16,13,11,14,16,14,15,11,11,7,14,12,10,12,15,13,10,16,11,11,10,14,11,12,13,14,13,13,12,14,14,15
3740,1870.0,15,13,9,14,15,12,12,14,14,16,15,15,16,13,13,13,14,15,13,16,14,16,12,16,14,12,11,17,12,14,13,16,15,9,15,11,17,12,14,17,10,18,14,11,14,12,15,12,9,14,12,15,12,14,14,14,13,13,12,11,14,12,13,15,15,11,12,12,13,12,15,11,13,6,15,10,11,11,14,13,12,14,14,10,14,17,12,12,13,14,15,16,11,11,12,13
3741,1870.5,10,15,8,14,12,12,13,13,12,16,15,15,14,13,14,15,15,12,14,14,14,15,13,16,9,13,13,16,10,14,14,17,15,11,14,12,16,16,14,13,9,18,15,11,14,12,15,13,15,11,11,17,14,14,13,16,16,15,10,11,11,16,13,16,14,11,12,12,13,13,14,10,13,9,14,8,10,11,13,14,14,14,12,9,12,14,13,10,14,12,10,16,11,11,11,13
3742,1871.0,10,13,11,14,14,13,14,14,12,17,13,16,14,14,15,15,14,10,14,16,15,16,11,15,9,12,10,15,10,14,14,15,13,10,13,13,17,17,17,15,11,15,12,13,14,11,15,13,11,12,11,17,16,15,15,15,14,16,10,12,10,17,12,14,14,12,12,12,14,11,17,12,14,12,14,13,11,13,14,15,13,13,14,11,9,12,14,11,14,12,10,17,10,12,10,12
3743,1871.5,11,15,13,15,12,11,15,13,11,18,13,16,14,12,11,16,14,12,13,12,16,17,12,14,11,11,13,14,9,14,15,12,14,11,13,12,14,18,17,15,10,15,13,13,12,13,16,14,11,14,10,17,17,15,13,16,16,16,9,12,12,17,13,14,14,11,13,11,13,12,16,12,11,10,14,12,10,14,12,11,10,14,13,10,11,14,12,13,12,11,11,14,10,10,10,13
3744,1872.0,10,16,11,13,12,9,13,13,12,17,10,12,13,13,10,13,14,13,15,13,15,17,11,10,11,12,14,14,11,12,13,12,12,11,14,12,14,16,14,15,11,15,12,12,13,13,14,14,8,14,9,14,16,12,14,15,13,16,8,16,11,18,13,16,16,11,9,12,11,13,16,12,10,13,12,14,13,14,12,11,11,14,13,10,11,12,13,9,14,12,11,13,12,13,15,12
3745,1872.5,11,19,12,13,12,12,13,13,12,18,11,14,14,14,12,14,12,11,15,16,15,16,13,10,11,12,11,12,12,13,13,8,12,10,14,11,14,13,13,16,12,14,13,13,13,12,10,13,9,13,9,14,16,14,14,13,13,14,9,15,10,16,15,16,14,10,8,13,12,14,16,12,11,13,13,11,12,13,12,14,10,15,13,10,12,12,13,9,14,12,11,14,11,11,15,12
3746,1873.0,12,15,11,12,11,12,12,11,13,19,12,12,14,13,11,15,12,14,16,16,13,17,13,9,11,11,13,15,14,11,15,9,12,12,14,12,15,14,12,16,14,13,11,12,16,11,13,14,11,12,12,14,14,15,15,13,14,13,12,13,8,15,16,17,12,11,8,15,12,13,14,13,15,14,16,12,9,13,14,13,10,13,14,8,13,13,13,10,13,13,13,14,10,14,14,13
3747,1873.5,10,12,9,11,9,12,15,9,12,17,12,14,13,14,12,16,12,16,15,15,11,17,13,13,12,12,15,17,15,13,17,10,14,13,12,13,14,12,14,16,15,14,9,12,16,12,13,12,13,12,15,13,12,15,8,15,14,12,13,12,10,12,15,13,16,12,9,14,14,13,15,12,17,11,14,16,11,14,11,10,13,15,16,11,9,9,13,9,11,12,15,13,11,13,16,12
3748,1874.0,12,11,11,11,10,13,13,10,11,17,14,15,13,12,12,16,12,14,16,12,12,17,13,14,12,11,15,16,10,14,15,10,15,14,10,10,13,15,14,13,14,14,12,12,16,12,9,14,12,12,14,12,10,13,10,14,13,11,12,13,11,14,12,16,16,15,13,16,13,12,16,12,17,13,15,17,13,14,13,12,13,15,14,13,9,11,12,10,16,12,12,14,12,11,14,14
3749,1874.5,13,11,11,12,12,14,15,12,15,19,13,12,15,11,14,17,12,14,17,12,13,17,17,15,13,14,13,13,13,14,12,11,15,15,12,9,12,13,15,12,13,14,12,13,14,14,12,14,11,14,12,13,11,14,10,12,13,11,12,12,11,15,10,15,15,13,14,14,14,11,14,10,17,12,14,16,15,13,12,11,14,14,14,14,10,12,15,13,17,12,11,14,14,12,13,12
3750,1875.0,13,15,13,11,14,11,14,12,13,18,13,12,14,12,13,13,13,13,17,10,14,15,16,15,13,15,13,13,13,15,13,15,13,15,13,11,11,12,15,11,12,12,12,13,16,13,10,12,12,15,13,14,11,15,9,13,11,13,14,11,10,10,9,15,13,16,15,14,12,13,15,10,15,12,15,14,15,12,15,14,16,15,15,13,11,12,14,14,11,12,12,12,15,13,11,12
3751,1875.5,13,11,11,12,15,12,16,12,12,14,16,12,14,12,13,15,11,15,14,9,14,13,15,13,11,15,13,14,12,13,14,14,13,14,13,14,13,11,16,12,14,13,12,14,16,11,7,12,14,14,13,13,13,15,11,12,12,14,14,14,8,7,14,14,11,15,14,14,12,13,16,10,16,12,14,15,15,13,14,16,13,15,10,13,11,14,10,11,13,11,10,12,15,14,11,15
3752,1876.0,11,11,13,10,13,12,14,13,14,16,15,13,16,12,13,15,13,13,13,11,15,11,13,15,10,16,12,13,11,14,16,15,14,13,11,13,14,11,15,14,15,14,12,11,10,12,12,13,14,13,14,16,12,12,9,15,13,14,13,14,7,11,14,14,14,14,15,15,14,13,13,10,15,13,14,14,16,13,16,12,13,16,11,14,10,16,9,12,9,11,11,12,17,15,11,15
3753,1876.5,13,11,13,10,13,13,13,13,16,13,16,14,17,12,14,14,12,16,12,11,13,11,12,16,12,18,13,14,12,15,16,14,13,13,11,12,15,11,16,15,13,15,12,12,11,10,14,13,15,15,13,16,10,13,10,16,13,14,13,16,11,13,12,15,15,15,13,16,14,15,14,12,11,14,14,12,17,14,14,15,13,14,14,14,11,14,10,11,10,9,14,13,15,15,12,15
3754,1877.0,15,11,14,12,15,14,9,14,16,15,14,13,9,13,11,15,14,13,14,12,11,12,12,11,12,19,14,15,13,16,14,15,12,14,11,12,17,12,13,12,13,13,10,13,13,14,17,15,15,16,13,16,11,14,11,16,14,12,14,15,11,12,14,15,14,14,15,15,12,14,13,13,11,13,13,16,17,14,13,16,11,13,14,12,14,13,11,8,12,10,14,12,16,14,14,9
3755,1877.5,14,11,12,11,17,12,12,12,14,14,13,13,12,15,11,12,11,14,13,14,12,14,11,9,14,16,13,13,13,14,13,13,12,15,10,13,18,13,12,13,12,10,10,12,12,14,15,16,17,17,11,18,11,15,13,15,15,11,13,14,9,11,14,13,13,13,14,13,14,12,12,14,11,15,12,15,14,14,12,16,11,14,12,11,12,14,11,12,12,10,14,12,15,15,14,9
3756,1878.0,15,10,14,13,15,12,12,14,13,17,12,15,13,11,9,14,11,12,16,13,10,14,11,9,11,16,14,14,14,15,13,15,13,15,10,14,17,14,13,16,13,10,13,14,13,13,16,17,15,13,15,18,8,14,11,14,15,12,11,14,11,11,12,14,14,13,15,11,15,11,11,16,13,15,15,16,12,15,11,18,13,12,14,10,13,14,12,12,11,12,12,14,13,11,13,9
3757,1878.5,16,12,14,15,14,15,15,16,15,14,12,14,13,12,9,13,15,12,16,14,11,16,14,10,11,14,13,13,15,14,12,15,13,14,11,12,17,12,14,16,9,13,13,12,10,10,14,18,15,14,11,15,10,13,13,11,15,12,13,15,13,12,10,12,14,13,15,9,12,14,10,17,14,14,15,12,9,15,13,15,13,15,10,11,12,14,11,13,14,7,12,13,13,12,14,11
3758,1879.0,16,12,15,14,14,15,16,14,15,10,13,15,14,14,14,13,15,16,14,14,10,16,14,10,11,13,14,11,16,14,13,12,13,14,12,11,15,13,16,14,11,12,13,13,12,14,13,18,13,14,10,16,13,16,14,15,15,13,12,13,15,13,10,15,13,13,13,7,12,17,10,17,14,16,12,13,10,16,13,15,14,15,11,14,13,13,13,14,11,11,12,12,13,12,16,10
3759,1879.5,13,13,16,12,17,13,15,14,15,12,13,14,12,12,14,13,12,18,14,12,10,14,14,9,11,15,14,12,16,12,14,14,12,14,13,10,13,12,15,13,12,13,14,13,12,14,11,13,15,15,12,14,14,13,13,15,15,12,11,13,11,12,10,14,12,13,13,7,14,15,10,16,17,14,11,11,12,14,14,15,12,16,10,14,14,14,10,15,12,10,12,13,11,10,15,10
3760,1880.0,13,11,16,14,16,14,12,13,16,12,13,13,12,12,10,14,10,16,15,11,13,15,15,11,11,14,15,12,15,12,12,13,12,11,14,12,13,10,11,14,12,12,15,14,16,11,13,15,14,16,11,15,16,12,13,14,13,13,11,14,11,10,10,15,14,14,14,10,14,13,13,15,17,13,14,12,10,13,13,13,11,15,12,14,14,11,10,15,12,11,14,10,13,9,15,12
3761,1880.5,12,10,14,12,15,14,14,14,17,11,12,15,11,13,12,12,9,14,15,13,16,17,15,13,12,13,14,12,15,11,11,13,13,11,10,11,13,11,12,14,10,13,15,15,16,12,13,13,14,18,12,15,14,13,12,11,13,13,10,11,13,13,10,16,13,15,14,10,15,14,12,15,15,14,14,13,13,11,14,12,12,16,15,14,12,9,11,14,13,12,13,11,13,10,16,14
3762,1881.0,11,12,12,15,13,13,14,14,16,13,13,13,11,13,13,12,11,13,14,13,16,16,15,14,13,13,15,13,14,10,14,14,14,10,12,11,13,10,11,15,10,14,15,14,16,13,14,13,12,16,16,15,13,11,13,13,12,13,10,13,13,15,8,13,13,13,13,13,15,15,10,13,12,11,14,14,15,12,13,14,12,13,16,13,14,12,11,14,12,10,13,10,14,11,16,15
3763,1881.5,15,12,12,15,13,13,16,13,14,15,11,11,13,10,14,11,13,15,14,15,15,15,14,13,13,14,14,16,14,9,14,14,12,11,14,12,13,12,14,18,11,15,15,13,17,15,14,14,8,16,14,14,13,13,11,12,12,14,11,14,12,15,11,15,13,13,11,12,14,16,13,11,11,12,15,12,16,10,12,13,11,11,15,13,12,12,10,14,12,12,8,11,14,9,15,14
3764,1882.0,17,15,9,13,12,15,15,9,14,15,11,10,13,10,13,13,11,10,11,14,12,16,16,16,13,13,15,15,15,12,14,12,12,13,13,10,11,11,13,19,14,15,15,13,18,13,13,17,8,16,16,17,14,14,14,13,12,14,9,13,11,14,13,12,13,9,12,14,15,14,14,14,12,13,14,11,16,11,11,12,11,14,16,12,11,10,9,15,13,13,10,13,15,11,17,13
3765,1882.5,13,12,12,13,15,14,14,11,13,13,10,12,14,10,13,14,10,10,11,16,12,17,13,16,14,13,15,15,15,10,13,12,15,11,14,12,9,9,13,14,11,13,17,13,18,14,11,17,10,16,17,14,12,14,13,14,14,10,10,13,13,13,15,12,14,11,14,12,13,12,10,15,12,14,14,10,11,10,13,11,11,13,13,12,13,11,13,13,11,14,12,12,15,11,18,12
