frames,time,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95
4830,2415.0,1,3,2,2,1,2,3,0,2,1,3,2,2,1,2,2,3,1,1,3,1,1,2,1,1,3,2,1,1,2,0,1,1,2,2,0,2,2,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,2,3,1,1,0,2,1,4,0,1,2,2,1,2,3,2,2,2,2,2,1,1,5,2,1,3,4,2,4,0,3,2,2,2,4,2,2,3,2,3,1
4831,2415.5,1,1,1,3,2,1,1,3,2,2,2,1,2,2,2,2,1,2,1,1,2,1,2,3,2,3,0,1,2,1,4,4,1,1,3,2,1,2,1,4,2,0,2,2,2,0,1,2,2,0,2,2,3,3,3,2,4,2,1,2,1,1,1,1,3,3,3,2,1,1,1,2,2,3,1,2,2,3,1,2,2,1,3,2,1,2,2,2,1,3,2,2,4,2,3,2
4832,2416.0,3,1,1,4,3,1,3,2,3,1,2,1,2,4,1,3,2,1,3,1,4,1,3,2,2,3,2,2,2,2,2,0,1,1,2,1,1,0,2,2,1,2,2,2,1,2,1,3,2,2,3,1,2,3,4,2,1,2,3,1,0,0,2,2,1,1,2,2,1,1,2,4,2,5,2,3,3,2,3,2,2,2,3,1,0,1,1,1,2,3,2,2,3,1,0,2
4833,2416.5,2,2,1,3,1,2,1,1,2,2,3,2,1,2,2,1,1,1,3,1,1,1,3,2,1,1,1,2,2,2,3,2,3,2,4,1,1,1,2,3,1,1,5,1,1,2,0,1,0,2,3,2,2,1,3,2,2,1,2,1,3,1,2,2,1,3,3,4,2,1,1,1,1,1,1,2,2,3,2,1,1,2,0,2,1,4,1,2,2,3,2,5,2,0,0,1
4834,2417.0,2,3,0,0,1,1,2,2,3,1,2,3,2,3,1,2,2,2,3,0,3,1,0,3,2,2,2,0,2,1,4,2,2,2,1,1,2,2,3,3,2,0,2,2,2,3,3,1,3,4,3,2,3,4,3,1,1,1,4,3,0,3,3,2,4,3,1,1,2,1,2,2,2,1,3,2,1,2,1,3,3,1,4,2,0,2,2,2,2,1,3,2,1,1,1,1
4835,2417.5,2,1,2,0,2,1,2,4,1,2,2,1,1,1,0,2,4,3,3,1,0,2,1,2,2,3,2,1,2,2,2,1,1,1,3,1,3,2,3,2,2,1,2,1,2,1,5,1,2,2,3,1,1,1,2,2,1,4,4,2,3,2,2,1,3,3,4,3,3,1,0,2,2,1,2,3,3,2,1,3,2,2,0,4,4,1,2,5,1,3,1,2,1,1,3,2
4836,2418.0,3,3,0,3,1,1,1,2,2,2,4,2,1,1,1,2,3,1,1,3,1,4,1,3,0,3,1,2,1,2,1,1,2,3,2,1,1,0,3,4,1,1,1,1,2,5,2,1,1,2,1,2,2,1,1,1,4,3,2,4,3,3,2,2,3,2,3,1,1,1,1,1,3,1,1,2,1,2,3,2,1,2,1,3,1,2,3,1,2,2,2,1,3,3,3,2
4837,2418.5,1,1,2,2,3,3,1,1,2,2,1,2,3,0,1,1,1,1,1,5,1,3,3,2,0,3,1,2,3,1,1,2,1,2,2,2,2,1,1,3,2,4,1,2,1,1,1,3,2,3,1,2,3,4,1,2,1,1,1,2,3,2,0,3,2,1,2,1,1,3,0,1,1,3,2,0,2,2,2,0,2,1,5,1,4,1,1,1,1,1,2,2,0,2,1,1
4838,2419.0,1,2,2,2,1,3,2,2,1,3,3,2,1,2,4,3,4,2,2,1,2,2,2,2,3,2,1,2,2,1,2,1,1,1,2,1,3,2,2,1,3,1,3,1,2,2,1,3,3,2,1,3,2,1,1,2,2,1,1,2,1,2,2,1,3,2,2,3,4,1,3,2,3,3,1,1,1,1,1,1,2,2,2,1,4,2,4,2,2,1,4,3,3,2,0,1
4839,2419.5,2,2,2,4,2,2,0,1,3,1,1,0,3,2,2,3,2,5,2,3,2,1,2,2,3,1,1,1,2,2,2,2,1,1,2,3,2,2,1,4,2,1,3,1,1,2,2,2,3,1,1,3,3,1,3,2,2,1,3,3,1,1,3,1,1,1,1,3,4,2,0,1,1,1,2,2,5,0,0,2,2,2,2,2,2,2,1,2,2,2,1,1,2,2,2,3
4840,2420.0,3,2,2,4,2,1,2,3,1,3,2,1,1,0,1,1,1,1,2,3,2,5,0,1,2,2,2,2,1,3,2,5,2,2,1,3,3,2,3,3,1,1,2,1,0,2,3,2,1,4,4,1,3,3,3,1,2,1,1,4,0,1,2,3,1,2,1,0,2,1,2,1,2,2,0,2,2,1,2,2,1,4,2,2,1,2,1,1,1,1,2,2,2,2,1,5
4841,2420.5,2,1,1,2,4,2,1,1,1,2,2,2,2,3,1,2,1,3,1,2,1,0,1,3,3,1,3,4,1,1,1,2,2,2,2,3,3,2,2,1,1,1,2,0,2,1,2,1,4,3,1,1,2,3,2,0,2,2,2,1,0,4,2,3,2,3,0,1,2,3,1,2,4,2,3,1,5,1,2,1,2,3,2,1,2,2,1,1,2,1,1,1,1,1,2,3
4842,2421.0,2,2,1,1,2,2,3,1,1,2,2,3,1,3,3,2,2,3,2,2,1,1,3,3,1,1,3,2,1,1,2,2,4,1,1,2,2,2,3,4,1,2,2,2,1,2,2,3,2,1,3,1,2,1,0,1,4,1,1,3,2,3,5,1,2,1,0,1,1,2,2,3,4,4,2,1,2,1,2,2,1,2,4,1,2,1,2,3,2,3,1,1,4,0,2,2
4843,2421.5,3,3,2,2,3,1,2,2,2,0,1,3,2,3,2,3,2,2,4,1,2,2,1,2,2,0,3,3,1,3,2,4,2,1,2,1,1,4,4,2,2,1,1,1,2,2,1,3,2,3,1,3,1,2,3,1,1,3,1,1,4,2,4,1,2,2,1,1,4,1,1,1,1,1,5,2,3,1,3,3,1,2,1,1,3,0,2,1,4,0,2,2,1,3,2,2
4844,2422.0,2,2,1,3,3,2,1,4,1,2,3,4,1,2,1,3,3,3,3,2,1,1,2,3,1,2,5,1,2,2,2,2,1,1,3,3,1,2,1,4,0,2,2,2,2,0,1,4,2,1,0,2,4,1,3,0,2,2,1,0,2,2,2,2,3,1,3,2,4,2,2,3,2,2,0,3,5,1,3,2,4,1,4,1,2,2,2,2,2,2,3,2,3,3,2,2
4845,2422.5,1,1,2,3,1,2,0,2,1,2,1,1,0,2,3,2,1,3,3,2,2,3,3,2,1,2,3,3,1,4,2,2,3,2,1,2,1,0,1,3,2,1,1,1,3,0,2,0,1,1,2,0,1,1,3,1,0,2,2,0,3,2,0,1,6,4,3,1,1,3,2,3,3,2,3,2,3,3,1,1,5,3,4,2,1,2,2,2,2,1,1,1,2,2,2,2
4846,2423.0,2,2,1,2,3,2,1,1,1,1,1,2,0,3,1,2,1,2,2,2,3,3,1,1,4,1,3,3,0,3,2,1,4,4,1,1,4,1,1,1,4,1,1,0,3,2,2,2,3,2,2,2,2,2,3,2,1,3,1,2,1,1,1,0,3,2,2,2,2,5,1,0,2,2,3,1,1,1,3,1,2,1,1,3,0,0,2,1,1,2,2,2,4,2,3,2
4847,2423.5,1,0,0,0,5,1,2,4,2,2,0,1,3,1,3,2,3,1,1,2,0,1,1,0,3,2,1,2,2,1,1,2,2,1,1,1,3,1,1,2,2,2,3,0,2,4,1,1,2,2,2,1,4,2,1,2,1,1,2,2,1,2,3,1,1,0,2,1,2,3,1,2,3,2,2,2,1,3,1,1,2,3,1,2,4,1,1,1,1,3,0,2,1,3,2,3
4848,2424.0,2,1,5,1,3,1,1,2,2,1,2,2,2,2,2,1,2,1,0,1,2,1,3,2,2,1,2,3,3,1,5,3,0,3,1,2,1,2,3,3,1,2,1,2,1,2,2,3,3,3,2,1,1,2,4,1,2,2,1,0,2,1,3,2,2,2,3,1,2,3,3,3,1,2,1,1,3,2,2,3,3,1,1,3,1,3,3,2,1,2,2,4,1,1,2,1
4849,2424.5,2,5,2,1,2,1,2,1,1,1,1,3,2,2,1,2,2,2,1,4,3,3,2,1,1,3,1,1,1,1,2,3,2,4,1,1,3,4,2,2,2,2,2,3,1,2,2,2,2,2,2,0,2,2,0,1,1,2,1,2,1,2,0,2,2,3,2,2,2,3,4,2,2,2,1,2,3,2,2,1,2,2,4,1,0,1,3,1,1,1,1,2,3,2,2,2
4850,2425.0,1,2,1,2,1,1,2,1,2,2,4,2,3,2,4,1,2,1,3,3,2,1,2,3,0,3,1,0,3,1,1,3,2,5,0,3,3,1,1,3,1,2,2,4,1,2,1,1,4,5,2,1,1,3,1,1,1,3,1,1,2,1,4,3,2,4,3,0,2,0,3,0,2,3,0,2,1,2,1,1,1,2,2,2,2,2,1,3,2,2,2,1,1,3,1,2
4851,2425.5,1,2,1,1,2,3,2,3,1,3,2,3,4,1,3,2,1,0,0,0,3,2,2,2,2,0,1,2,1,3,2,2,0,3,1,1,1,2,1,0,1,3,1,2,1,2,2,3,2,1,4,2,1,0,1,1,2,2,2,2,3,1,3,2,0,2,2,2,1,3,1,2,1,2,1,0,2,1,2,3,2,3,1,1,4,1,2,2,1,3,3,2,1,2,3,2
4852,2426.0,2,1,2,0,3,2,2,1,2,1,2,2,2,2,4,1,3,2,2,2,2,2,2,2,2,1,0,2,2,3,2,1,1,1,1,1,2,1,2,1,2,3,1,2,3,1,0,2,1,1,0,1,3,2,2,2,3,1,4,2,3,2,1,4,2,3,1,1,0,3,2,3,2,2,3,2,1,2,2,3,1,1,3,0,1,2,1,3,4,4,0,3,1,1,3,2
4853,2426.5,1,3,2,2,1,1,0,2,1,3,1,2,2,2,1,2,2,2,0,2,2,2,3,2,1,5,2,2,1,1,3,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,2,1,4,1,1,1,3,1,1,2,2,1,2,2,6,5,3,1,4,0,1,3,0,3,2,2,3,1,1,1,1,2,1,4,0,1,2,2,4,3,2,0,0,2,1
4854,2427.0,2,2,3,3,3,1,1,3,1,2,3,1,3,3,1,1,2,1,2,2,3,3,1,3,3,3,2,1,3,5,1,2,1,1,2,3,3,2,2,3,1,3,1,1,2,2,2,2,1,1,2,2,1,3,1,1,4,3,3,3,1,4,1,1,2,1,1,1,1,1,2,3,1,3,5,1,1,3,3,1,1,2,1,2,1,3,2,3,1,3,2,1,1,2,2,1
4855,2427.5,2,2,2,1,1,2,2,2,3,3,1,3,2,1,1,2,2,3,0,1,0,2,2,2,1,1,1,2,3,2,3,4,1,2,3,3,1,2,1,2,1,2,0,1,2,1,3,2,2,2,2,2,2,3,1,1,2,3,2,3,2,1,2,1,2,2,1,3,2,2,1,3,1,2,2,1,3,1,2,2,1,2,1,4,0,5,2,2,3,2,2,2,4,4,2,2
4856,2428.0,4,2,3,1,1,1,1,2,0,3,1,1,2,1,1,2,3,2,0,3,1,1,1,2,2,1,2,2,3,1,2,2,2,0,2,1,2,0,3,1,2,2,3,1,1,1,2,2,1,3,2,1,2,0,1,4,1,2,2,1,2,0,2,2,2,2,3,3,3,3,2,2,3,1,1,4,1,1,1,3,3,2,2,1,1,1,3,2,2,1,1,4,1,2,2,1
4857,2428.5,1,2,3,0,2,2,2,2,2,4,2,2,2,1,1,2,2,2,1,4,1,2,3,1,1,1,4,3,5,5,3,1,0,4,2,3,3,1,3,2,0,3,2,1,2,2,2,2,2,1,1,1,4,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,3,1,2,2,1,3,1,4,1,1,2,2,2,3,2,1,1,3,3,1,3,2,1,1,2,3,3
4858,2429.0,2,2,1,1,2,2,1,3,2,2,3,4,2,2,2,3,2,2,1,1,2,3,2,3,2,0,1,2,2,4,1,3,2,3,1,1,2,1,1,1,3,4,2,2,1,1,2,4,1,1,3,3,1,2,1,2,3,0,1,2,2,3,3,3,2,3,4,2,4,2,1,3,1,0,2,0,4,3,1,3,2,1,2,3,2,1,1,1,1,2,2,1,3,0,2,2
4859,2429.5,0,0,1,3,1,2,1,0,2,1,3,2,1,2,4,1,1,3,2,1,2,2,1,3,2,1,3,2,3,1,1,4,1,3,1,2,4,3,0,1,2,2,1,2,1,2,2,3,1,1,2,2,1,2,3,1,2,3,2,2,5,1,2,4,2,0,2,3,3,1,1,1,1,2,1,2,1,3,3,0,2,1,3,4,1,1,1,3,2,1,4,2,4,3,0,1
4860,2430.0,2,3,2,2,3,2,3,4,2,2,2,2,2,2,1,2,3,1,2,2,0,1,1,2,3,0,3,1,2,1,2,3,1,2,2,1,0,2,1,2,1,2,4,2,2,0,2,2,0,2,1,2,0,1,1,2,3,3,2,3,2,2,4,2,2,2,1,1,1,2,2,1,1,1,3,4,2,3,3,2,2,1,0,3,3,1,2,0,2,1,2,1,1,2,1,1
4861,2430.5,2,3,2,2,3,1,1,1,3,1,3,2,2,1,2,2,2,1,1,2,2,3,4,2,5,1,1,3,4,2,1,2,0,1,1,0,2,1,3,2,2,0,3,5,1,1,1,1,2,2,1,1,2,3,3,3,1,1,3,0,1,1,3,2,1,4,1,3,2,3,1,2,1,2,1,1,2,1,3,2,0,1,1,4,3,2,0,1,3,2,1,2,2,3,2,1
4862,2431.0,0,3,3,3,3,2,2,2,2,0,2,2,2,1,2,1,1,3,0,1,2,2,2,1,1,1,1,2,1,2,1,2,1,3,2,1,0,1,0,2,3,1,1,1,0,0,3,3,2,2,2,2,1,3,3,2,2,2,3,1,1,2,2,4,3,1,1,6,3,2,3,2,4,2,2,2,2,3,1,2,1,1,1,2,1,3,1,1,2,3,2,2,3,3,0,2
4863,2431.5,2,1,1,1,2,1,0,1,1,3,3,1,4,3,3,1,2,1,1,1,1,1,2,2,1,1,2,1,3,0,3,3,1,1,1,2,3,3,1,2,5,2,2,3,1,2,1,1,3,2,3,1,2,1,2,4,3,1,1,2,2,2,6,2,0,2,1,1,0,2,2,1,0,2,1,4,2,2,5,1,1,0,3,3,2,2,1,2,2,3,2,0,1,3,1,2
4864,2432.0,2,2,1,1,3,2,0,3,3,2,1,1,2,3,1,2,2,3,2,2,1,2,2,1,1,1,2,1,2,1,3,2,1,1,3,2,2,0,1,2,2,1,1,2,2,3,1,1,3,0,2,3,2,2,3,3,3,1,3,3,2,2,4,1,2,2,2,3,3,3,1,2,3,4,1,2,1,2,1,2,1,1,2,3,4,1,0,3,2,1,4,0,1,2,3,0
4865,2432.5,0,0,1,2,1,3,1,3,3,1,1,2,1,2,2,1,4,2,2,0,4,2,2,2,2,2,3,1,2,3,2,3,1,2,3,3,3,1,2,1,2,2,0,1,2,1,2,1,1,2,1,1,1,2,3,2,0,1,2,2,1,4,1,2,1,2,1,1,1,3,4,1,4,1,1,1,3,2,3,1,2,0,2,2,1,3,1,2,2,2,0,3,2,2,1,1
4866,2433.0,1,2,2,1,3,1,2,0,3,1,2,3,2,1,2,2,1,2,1,1,2,1,1,1,2,2,4,2,0,1,2,1,1,2,2,1,2,1,1,3,1,0,3,2,2,6,2,1,3,3,1,1,1,1,3,4,0,2,2,3,0,1,2,2,1,2,4,1,3,3,3,3,1,2,1,3,2,1,1,1,2,3,1,4,3,6,1,4,3,2,1,5,2,2,1,3
4867,2433.5,2,1,3,2,2,3,3,2,3,3,2,3,2,0,1,3,2,2,1,2,2,4,1,2,2,2,3,2,3,1,1,0,1,1,5,3,1,1,2,2,3,2,1,4,0,1,1,1,3,3,1,2,1,1,3,1,2,2,2,2,2,2,1,3,1,6,1,2,2,1,2,2,1,1,3,0,2,1,3,2,1,1,0,2,3,2,2,1,4,3,2,2,0,2,1,3
4868,2434.0,1,1,2,1,3,1,3,2,1,1,3,2,3,1,2,1,1,3,3,1,2,5,2,0,1,1,1,1,2,1,0,1,1,2,2,3,1,2,3,1,0,3,1,2,3,3,2,2,2,3,0,3,1,2,3,2,3,1,1,1,2,3,2,1,2,2,1,3,3,1,2,1,2,3,2,0,1,1,0,1,2,2,2,3,4,3,1,1,2,2,0,1,2,3,3,1
4869,2434.5,2,2,0,3,1,0,1,2,0,2,1,2,3,2,2,2,3,0,2,2,2,3,1,0,2,0,2,3,3,2,1,4,2,2,2,2,2,4,1,1,2,1,1,1,2,2,3,1,0,1,1,0,2,2,1,3,3,1,1,1,1,2,1,2,3,1,2,1,0,2,0,3,1,2,6,1,2,2,0,2,1,2,1,2,3,1,2,0,2,2,2,1,2,2,1,2
4870,2435.0,2,2,1,1,1,0,1,1,2,1,1,2,2,3,0,3,4,1,3,4,0,2,1,2,0,2,2,1,2,2,2,1,1,1,2,0,1,1,2,2,1,2,1,2,1,2,2,3,2,0,1,1,1,2,2,1,2,1,0,1,4,1,2,1,1,3,1,3,2,3,2,3,1,1,1,1,0,1,1,2,2,2,2,2,1,3,1,1,3,1,1,2,1,2,0,0
4871,2435.5,1,2,2,1,3,0,4,1,3,1,2,1,2,2,4,2,4,1,1,3,1,2,1,1,3,1,2,2,2,3,2,1,2,1,2,4,2,3,1,4,1,2,2,2,2,1,2,3,2,1,3,2,2,1,2,3,1,2,1,2,2,4,2,4,3,4,3,1,1,2,2,0,1,1,1,3,0,3,0,3,1,2,2,2,3,0,2,2,1,3,0,2,1,1,3,1
4872,2436.0,4,5,2,2,3,0,3,2,1,2,1,1,3,1,1,2,3,4,1,2,3,1,1,1,2,1,1,2,1,2,1,1,2,2,2,1,1,3,1,1,4,1,3,3,2,2,2,0,0,1,3,2,1,1,1,2,4,3,1,1,3,2,3,1,2,2,1,4,3,1,2,2,1,2,3,2,1,1,1,2,3,1,1,3,3,3,2,2,1,2,2,1,1,2,2,0
4873,2436.5,1,3,2,4,2,3,2,2,2,1,1,2,2,2,0,4,1,1,2,3,2,1,2,1,2,2,2,1,2,2,1,2,2,3,1,1,2,0,1,2,2,1,1,4,0,3,1,1,4,1,4,3,2,1,4,0,3,1,2,3,3,1,2,3,4,4,3,2,2,1,3,1,1,3,2,2,1,1,3,5,2,1,1,1,1,3,1,2,3,2,2,1,2,3,0,2
4874,2437.0,5,3,2,3,1,2,2,3,1,2,1,1,3,2,2,2,2,1,1,2,2,2,4,1,3,3,2,3,2,2,2,2,2,2,1,1,1,3,2,2,2,2,2,1,3,2,1,2,2,2,2,2,1,1,3,1,3,4,1,3,3,0,4,1,1,2,2,2,2,1,2,2,1,2,0,4,2,3,1,2,2,2,1,2,1,1,4,3,2,2,1,2,1,2,2,2
4875,2437.5,3,1,1,2,1,2,1,2,3,1,1,3,0,2,1,3,1,2,3,1,2,3,0,1,3,1,0,3,2,2,2,1,2,1,2,2,0,0,3,1,5,4,2,1,1,5,1,0,1,4,2,2,2,3,1,4,1,0,1,1,3,2,4,2,2,2,1,2,1,2,1,3,3,5,1,3,1,1,1,1,1,1,1,1,2,3,1,1,4,0,4,1,0,4,1,2
4876,2438.0,3,3,1,2,2,3,1,4,1,1,0,2,1,1,1,1,1,2,1,1,1,2,3,2,2,1,2,1,0,1,1,3,1,1,0,2,1,1,1,1,3,2,3,2,3,2,1,2,4,3,2,1,2,2,3,2,3,1,3,2,3,1,3,1,1,1,2,2,1,2,1,0,1,2,3,3,1,3,3,2,3,1,1,3,1,1,1,0,2,1,3,1,2,2,1,1
4877,2438.5,2,2,2,2,2,5,2,5,3,2,0,2,2,3,2,3,0,1,1,1,1,0,1,2,2,3,2,2,3,1,2,3,1,2,1,2,5,2,0,0,1,1,3,0,2,1,2,3,2,1,1,1,2,2,4,1,4,3,3,1,2,0,3,1,3,1,1,3,1,1,4,2,0,2,3,1,2,2,3,3,1,3,1,2,2,1,2,3,1,3,1,4,1,1,2,2
4878,2439.0,2,1,3,2,1,1,2,2,1,1,3,1,1,2,1,3,1,2,1,0,3,2,2,3,1,1,1,2,4,3,1,3,3,1,2,3,1,1,1,1,1,3,1,1,1,1,2,1,0,2,1,2,2,1,2,2,2,3,1,3,1,1,2,2,2,2,2,1,1,0,2,2,2,2,3,5,2,5,1,1,2,2,2,1,4,3,0,1,3,4,1,3,1,1,3,2
4879,2439.5,2,1,1,1,0,2,1,2,3,1,1,2,3,1,1,1,2,2,2,3,1,2,2,2,2,2,1,3,3,1,2,2,4,2,1,3,1,1,2,0,2,2,2,2,3,1,4,1,2,0,1,1,3,4,1,1,2,1,2,1,1,3,1,1,1,1,1,1,1,3,2,3,1,2,1,3,1,2,1,2,4,4,2,1,2,1,2,2,1,3,3,1,3,2,2,1
4880,2440.0,1,0,2,1,1,3,2,1,2,2,1,1,1,1,1,1,1,3,1,2,4,2,2,3,1,5,2,2,3,1,2,5,1,1,2,3,2,0,0,3,2,0,0,2,2,1,2,1,2,1,2,1,2,3,1,2,2,2,1,2,1,1,0,3,2,4,2,3,1,3,2,1,1,6,3,1,1,1,2,2,2,4,1,5,2,1,2,3,3,1,2,1,4,3,2,3
4881,2440.5,1,3,3,1,1,1,2,1,0,3,2,2,2,2,3,1,2,2,0,4,1,1,3,1,4,2,1,5,4,0,1,1,2,0,1,1,1,2,2,2,4,2,3,1,1,2,2,1,2,0,3,2,4,4,1,1,1,1,2,2,3,1,2,1,1,2,2,3,2,2,2,2,2,2,1,2,1,3,2,1,3,1,2,3,1,1,2,4,0,1,1,1,1,1,2,2
4882,2441.0,1,2,2,0,2,1,2,0,2,2,1,2,2,1,2,1,0,0,3,1,2,2,2,1,2,2,1,2,3,2,2,1,0,2,2,3,2,4,1,1,1,3,2,2,1,1,3,1,3,1,2,2,1,0,1,3,3,2,1,1,2,4,3,3,3,1,1,3,2,2,2,3,2,1,2,1,1,1,3,1,4,1,2,2,1,2,2,2,3,2,3,2,2,0,3,2
4883,2441.5,1,3,2,3,3,3,2,1,1,1,1,1,3,1,0,3,3,1,0,1,2,2,2,2,1,2,2,2,2,1,2,2,1,2,1,3,2,2,1,2,0,2,2,0,0,2,2,1,1,0,2,1,1,1,2,2,3,1,1,1,2,0,3,2,2,3,2,1,1,2,3,2,3,3,1,0,1,2,2,6,2,2,2,2,4,2,3,2,2,0,3,1,3,5,1,2
4884,2442.0,1,3,3,2,2,2,1,1,1,2,2,1,1,2,1,1,1,3,1,3,1,0,4,4,2,3,2,1,2,0,1,2,2,2,1,1,1,1,1,4,2,2,2,3,2,3,2,2,2,3,0,3,1,3,5,2,3,2,2,1,2,1,2,2,5,2,1,2,4,2,2,1,3,1,0,3,1,1,0,2,1,2,1,3,2,1,2,2,2,3,2,1,1,3,1,4
4885,2442.5,6,1,1,2,1,0,2,2,0,3,1,1,1,2,2,0,3,2,1,1,3,1,5,3,4,3,1,2,2,1,4,2,3,0,3,1,3,2,2,2,4,3,3,2,1,2,1,1,1,0,3,2,4,3,2,0,3,1,3,2,2,1,2,1,4,3,2,1,1,2,2,3,2,2,3,1,3,2,0,3,2,1,3,1,1,4,2,1,3,2,2,2,3,0,0,3
4886,2443.0,1,2,2,4,2,3,3,1,2,2,1,3,1,1,3,2,1,1,4,2,2,3,2,3,2,2,0,1,2,1,2,1,4,2,2,2,1,1,3,3,2,2,0,4,1,0,1,2,1,2,2,4,3,2,2,0,3,2,2,3,0,2,3,2,1,0,1,0,4,1,2,2,1,1,3,1,1,1,1,2,3,1,4,2,0,1,2,5,2,1,1,0,3,3,3,1
4887,2443.5,1,1,1,1,2,2,0,2,3,1,2,1,1,2,3,2,1,1,0,2,1,0,2,2,0,1,1,2,1,2,2,3,2,2,1,4,0,2,1,2,3,2,2,1,2,3,3,2,1,2,4,1,2,2,1,1,3,3,2,3,2,2,1,2,2,1,2,1,4,2,2,2,1,3,2,1,2,1,3,0,3,2,4,3,2,0,1,1,2,1,2,1,0,2,3,1
4888,2444.0,1,2,2,1,5,5,1,1,1,3,2,1,1,1,2,2,1,4,2,2,3,1,1,2,0,3,2,2,1,2,2,2,1,3,2,3,1,1,2,3,3,1,1,2,2,1,0,1,2,2,1,1,1,3,2,1,2,1,3,2,2,1,0,2,3,2,1,3,1,4,1,1,3,3,2,2,1,1,1,0,2,2,2,2,2,1,3,0,2,2,2,3,1,2,2,2
4889,2444.5,1,2,1,1,0,2,3,1,2,1,5,2,2,2,1,1,3,1,1,2,0,1,0,2,1,2,3,1,2,1,2,3,2,4,1,1,1,2,2,4,1,1,2,2,2,1,3,1,0,0,2,2,1,3,1,1,2,3,3,1,0,6,1,2,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,3,4,2,3,2,1,1,2,0,2,3,2,2,2,0,6,1
4890,2445.0,2,3,2,2,2,2,1,1,1,2,2,2,1,3,2,3,2,1,1,2,1,1,1,4,1,3,1,0,2,2,2,4,0,2,1,2,3,1,1,2,4,2,1,2,2,5,1,3,1,1,1,3,2,1,3,3,1,3,1,3,2,2,4,1,4,2,1,2,2,0,2,2,1,2,1,2,1,1,1,1,2,2,2,1,2,1,1,3,1,2,1,2,2,3,3,1
4891,2445.5,2,3,1,1,2,2,2,1,3,2,3,1,1,1,2,3,1,2,2,1,2,1,3,3,2,2,3,2,2,1,1,1,1,2,1,1,5,2,2,3,1,3,1,1,2,2,1,1,1,1,1,1,2,3,3,1,1,2,3,2,3,2,1,3,2,1,2,1,1,1,1,2,1,2,4,1,3,2,1,1,1,1,1,4,3,2,2,2,1,1,1,2,2,2,3,2
4892,2446.0,1,3,2,1,1,2,2,1,1,1,2,1,1,1,4,3,2,1,3,2,0,1,2,2,3,1,2,4,1,1,1,1,1,1,2,0,2,2,5,2,1,1,2,3,5,2,1,2,1,2,2,0,1,3,3,3,1,3,2,3,1,1,1,3,1,3,1,2,1,1,2,1,1,1,2,3,1,1,2,0,1,3,2,3,2,3,1,1,2,3,3,2,3,2,2,3
4893,2446.5,1,2,1,1,1,2,2,2,1,2,2,3,2,2,1,2,3,1,3,3,1,1,1,2,2,4,3,2,1,2,2,1,3,3,1,1,3,2,2,2,2,1,2,1,2,1,0,3,3,1,1,0,2,1,3,1,1,2,0,0,0,2,4,2,2,2,0,2,2,1,1,1,1,1,4,2,1,2,3,4,2,2,3,5,1,3,3,2,2,3,2,0,2,3,3,4
4894,2447.0,3,1,1,2,3,2,2,2,4,2,1,1,1,2,2,3,3,2,2,0,3,2,1,0,1,2,4,1,1,3,1,3,2,2,1,0,1,3,1,0,1,1,1,1,2,2,0,2,3,1,1,1,2,2,3,2,2,2,2,2,1,3,2,1,2,1,3,2,1,2,3,1,2,3,1,4,1,3,0,1,1,2,2,3,2,1,0,2,3,3,2,2,4,2,1,1
4895,2447.5,2,2,2,2,1,1,1,3,2,1,0,2,2,4,3,2,2,2,1,2,2,1,2,1,2,1,3,1,1,2,1,2,1,2,3,1,1,1,2,0,1,2,1,2,1,1,2,1,2,2,1,4,1,3,2,2,3,4,4,1,1,4,1,3,1,1,1,2,2,1,2,2,0,1,2,2,1,2,2,3,2,1,2,3,3,2,1,2,1,1,3,1,2,3,1,4
4896,2448.0,2,2,1,1,2,0,1,1,1,1,1,2,2,1,1,1,3,3,0,1,3,2,2,1,1,4,2,2,1,1,1,3,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,3,2,1,2,1,2,1,1,4,1,1,3,0,2,2,3,1,1,2,1,2,1,1,2,4,1,1,1,1,2,1,2,1,1,2,1,1,1,2,1,3,2,3,4,3,3
