frame,time,type,name,concentration
1087,543.5,topo,topoI,0.25
1087,543.5,topo,gyrase,0.25
1088,544.0,topo,topoI,0.25
1088,544.0,topo,gyrase,0.25
1089,544.5,topo,topoI,0.25
1089,544.5,topo,gyrase,0.25
1090,545.0,topo,topoI,0.25
1090,545.0,topo,gyrase,0.25
1091,545.5,topo,topoI,0.25
1091,545.5,topo,gyrase,0.25
1092,546.0,topo,topoI,0.25
1092,546.0,topo,gyrase,0.25
1093,546.5,topo,topoI,0.25
1093,546.5,topo,gyrase,0.25
1094,547.0,topo,topoI,0.25
1094,547.0,topo,gyrase,0.25
1095,547.5,topo,topoI,0.25
1095,547.5,topo,gyrase,0.25
1096,548.0,topo,topoI,0.25
1096,548.0,topo,gyrase,0.25
1097,548.5,topo,topoI,0.25
1097,548.5,topo,gyrase,0.25
1098,549.0,topo,topoI,0.25
1098,549.0,topo,gyrase,0.25
1099,549.5,topo,topoI,0.25
1099,549.5,topo,gyrase,0.25
1100,550.0,topo,topoI,0.25
1100,550.0,topo,gyrase,0.25
1101,550.5,topo,topoI,0.25
1101,550.5,topo,gyrase,0.25
1102,551.0,topo,topoI,0.25
1102,551.0,topo,gyrase,0.25
1103,551.5,topo,topoI,0.25
1103,551.5,topo,gyrase,0.25
1104,552.0,topo,topoI,0.25
1104,552.0,topo,gyrase,0.25
1105,552.5,topo,topoI,0.25
1105,552.5,topo,gyrase,0.25
1106,553.0,topo,topoI,0.25
1106,553.0,topo,gyrase,0.25
1107,553.5,topo,topoI,0.25
1107,553.5,topo,gyrase,0.25
1108,554.0,topo,topoI,0.25
1108,554.0,topo,gyrase,0.25
1109,554.5,topo,topoI,0.25
1109,554.5,topo,gyrase,0.25
1110,555.0,topo,topoI,0.25
1110,555.0,topo,gyrase,0.25
1111,555.5,topo,topoI,0.25
1111,555.5,topo,gyrase,0.25
1112,556.0,topo,topoI,0.25
1112,556.0,topo,gyrase,0.25
1113,556.5,topo,topoI,0.25
1113,556.5,topo,gyrase,0.25
1114,557.0,topo,topoI,0.25
1114,557.0,topo,gyrase,0.25
1115,557.5,topo,topoI,0.25
1115,557.5,topo,gyrase,0.25
1116,558.0,topo,topoI,0.25
1116,558.0,topo,gyrase,0.25
1117,558.5,topo,topoI,0.25
1117,558.5,topo,gyrase,0.25
1118,559.0,topo,topoI,0.25
1118,559.0,topo,gyrase,0.25
1119,559.5,topo,topoI,0.25
1119,559.5,topo,gyrase,0.25
1120,560.0,topo,topoI,0.25
1120,560.0,topo,gyrase,0.25
1121,560.5,topo,topoI,0.25
1121,560.5,topo,gyrase,0.25
1122,561.0,topo,topoI,0.25
1122,561.0,topo,gyrase,0.25
1123,561.5,topo,topoI,0.25
1123,561.5,topo,gyrase,0.25
1124,562.0,topo,topoI,0.25
1124,562.0,topo,gyrase,0.25
1125,562.5,topo,topoI,0.25
1125,562.5,topo,gyrase,0.25
1126,563.0,topo,topoI,0.25
1126,563.0,topo,gyrase,0.25
1127,563.5,topo,topoI,0.25
1127,563.5,topo,gyrase,0.25
1128,564.0,topo,topoI,0.25
1128,564.0,topo,gyrase,0.25
1129,564.5,topo,topoI,0.25
1129,564.5,topo,gyrase,0.25
1130,565.0,topo,topoI,0.25
1130,565.0,topo,gyrase,0.25
1131,565.5,topo,topoI,0.25
1131,565.5,topo,gyrase,0.25
1132,566.0,topo,topoI,0.25
1132,566.0,topo,gyrase,0.25
1133,566.5,topo,topoI,0.25
1133,566.5,topo,gyrase,0.25
1134,567.0,topo,topoI,0.25
1134,567.0,topo,gyrase,0.25
1135,567.5,topo,topoI,0.25
1135,567.5,topo,gyrase,0.25
1136,568.0,topo,topoI,0.25
1136,568.0,topo,gyrase,0.25
1137,568.5,topo,topoI,0.25
1137,568.5,topo,gyrase,0.25
1138,569.0,topo,topoI,0.25
1138,569.0,topo,gyrase,0.25
1139,569.5,topo,topoI,0.25
1139,569.5,topo,gyrase,0.25
1140,570.0,topo,topoI,0.25
1140,570.0,topo,gyrase,0.25
1141,570.5,topo,topoI,0.25
1141,570.5,topo,gyrase,0.25
1142,571.0,topo,topoI,0.25
1142,571.0,topo,gyrase,0.25
1143,571.5,topo,topoI,0.25
1143,571.5,topo,gyrase,0.25
1144,572.0,topo,topoI,0.25
1144,572.0,topo,gyrase,0.25
1145,572.5,topo,topoI,0.25
1145,572.5,topo,gyrase,0.25
1146,573.0,topo,topoI,0.25
1146,573.0,topo,gyrase,0.25
1147,573.5,topo,topoI,0.25
1147,573.5,topo,gyrase,0.25
1148,574.0,topo,topoI,0.25
1148,574.0,topo,gyrase,0.25
1149,574.5,topo,topoI,0.25
1149,574.5,topo,gyrase,0.25
1150,575.0,topo,topoI,0.25
1150,575.0,topo,gyrase,0.25
1151,575.5,topo,topoI,0.25
1151,575.5,topo,gyrase,0.25
1152,576.0,topo,topoI,0.25
1152,576.0,topo,gyrase,0.25
1153,576.5,topo,topoI,0.25
1153,576.5,topo,gyrase,0.25
1154,577.0,topo,topoI,0.25
1154,577.0,topo,gyrase,0.25
1155,577.5,topo,topoI,0.25
1155,577.5,topo,gyrase,0.25
1156,578.0,topo,topoI,0.25
1156,578.0,topo,gyrase,0.25
1157,578.5,topo,topoI,0.25
1157,578.5,topo,gyrase,0.25
1158,579.0,topo,topoI,0.25
1158,579.0,topo,gyrase,0.25
1159,579.5,topo,topoI,0.25
1159,579.5,topo,gyrase,0.25
1160,580.0,topo,topoI,0.25
1160,580.0,topo,gyrase,0.25
1161,580.5,topo,topoI,0.25
1161,580.5,topo,gyrase,0.25
1162,581.0,topo,topoI,0.25
1162,581.0,topo,gyrase,0.25
1163,581.5,topo,topoI,0.25
1163,581.5,topo,gyrase,0.25
1164,582.0,topo,topoI,0.25
1164,582.0,topo,gyrase,0.25
1165,582.5,topo,topoI,0.25
1165,582.5,topo,gyrase,0.25
1166,583.0,topo,topoI,0.25
1166,583.0,topo,gyrase,0.25
1167,583.5,topo,topoI,0.25
1167,583.5,topo,gyrase,0.25
1168,584.0,topo,topoI,0.25
1168,584.0,topo,gyrase,0.25
1169,584.5,topo,topoI,0.25
1169,584.5,topo,gyrase,0.25
1170,585.0,topo,topoI,0.25
1170,585.0,topo,gyrase,0.25
1171,585.5,topo,topoI,0.25
1171,585.5,topo,gyrase,0.25
1172,586.0,topo,topoI,0.25
1172,586.0,topo,gyrase,0.25
1173,586.5,topo,topoI,0.25
1173,586.5,topo,gyrase,0.25
1174,587.0,topo,topoI,0.25
1174,587.0,topo,gyrase,0.25
1175,587.5,topo,topoI,0.25
1175,587.5,topo,gyrase,0.25
1176,588.0,topo,topoI,0.25
1176,588.0,topo,gyrase,0.25
1177,588.5,topo,topoI,0.25
1177,588.5,topo,gyrase,0.25
1178,589.0,topo,topoI,0.25
1178,589.0,topo,gyrase,0.25
1179,589.5,topo,topoI,0.25
1179,589.5,topo,gyrase,0.25
1180,590.0,topo,topoI,0.25
1180,590.0,topo,gyrase,0.25
1181,590.5,topo,topoI,0.25
1181,590.5,topo,gyrase,0.25
1182,591.0,topo,topoI,0.25
1182,591.0,topo,gyrase,0.25
1183,591.5,topo,topoI,0.25
1183,591.5,topo,gyrase,0.25
1184,592.0,topo,topoI,0.25
1184,592.0,topo,gyrase,0.25
1185,592.5,topo,topoI,0.25
1185,592.5,topo,gyrase,0.25
1186,593.0,topo,topoI,0.25
1186,593.0,topo,gyrase,0.25
1187,593.5,topo,topoI,0.25
1187,593.5,topo,gyrase,0.25
1188,594.0,topo,topoI,0.25
1188,594.0,topo,gyrase,0.25
1189,594.5,topo,topoI,0.25
1189,594.5,topo,gyrase,0.25
1190,595.0,topo,topoI,0.25
1190,595.0,topo,gyrase,0.25
1191,595.5,topo,topoI,0.25
1191,595.5,topo,gyrase,0.25
1192,596.0,topo,topoI,0.25
1192,596.0,topo,gyrase,0.25
1193,596.5,topo,topoI,0.25
1193,596.5,topo,gyrase,0.25
1194,597.0,topo,topoI,0.25
1194,597.0,topo,gyrase,0.25
1195,597.5,topo,topoI,0.25
1195,597.5,topo,gyrase,0.25
1196,598.0,topo,topoI,0.25
1196,598.0,topo,gyrase,0.25
1197,598.5,topo,topoI,0.25
1197,598.5,topo,gyrase,0.25
1198,599.0,topo,topoI,0.25
1198,599.0,topo,gyrase,0.25
1199,599.5,topo,topoI,0.25
1199,599.5,topo,gyrase,0.25
1200,600.0,topo,topoI,0.25
1200,600.0,topo,gyrase,0.25
1201,600.5,topo,topoI,0.25
1201,600.5,topo,gyrase,0.25
1202,601.0,topo,topoI,0.25
1202,601.0,topo,gyrase,0.25
1203,601.5,topo,topoI,0.25
1203,601.5,topo,gyrase,0.25
1204,602.0,topo,topoI,0.25
1204,602.0,topo,gyrase,0.25
1205,602.5,topo,topoI,0.25
1205,602.5,topo,gyrase,0.25
1206,603.0,topo,topoI,0.25
1206,603.0,topo,gyrase,0.25
1207,603.5,topo,topoI,0.25
1207,603.5,topo,gyrase,0.25
1208,604.0,topo,topoI,0.25
1208,604.0,topo,gyrase,0.25
1209,604.5,topo,topoI,0.25
1209,604.5,topo,gyrase,0.25
1210,605.0,topo,topoI,0.25
1210,605.0,topo,gyrase,0.25
1211,605.5,topo,topoI,0.25
1211,605.5,topo,gyrase,0.25
1212,606.0,topo,topoI,0.25
1212,606.0,topo,gyrase,0.25
1213,606.5,topo,topoI,0.25
1213,606.5,topo,gyrase,0.25
1214,607.0,topo,topoI,0.25
1214,607.0,topo,gyrase,0.25
1215,607.5,topo,topoI,0.25
1215,607.5,topo,gyrase,0.25
1216,608.0,topo,topoI,0.25
1216,608.0,topo,gyrase,0.25
1217,608.5,topo,topoI,0.25
1217,608.5,topo,gyrase,0.25
1218,609.0,topo,topoI,0.25
1218,609.0,topo,gyrase,0.25
1219,609.5,topo,topoI,0.25
1219,609.5,topo,gyrase,0.25
1220,610.0,topo,topoI,0.25
1220,610.0,topo,gyrase,0.25
1221,610.5,topo,topoI,0.25
1221,610.5,topo,gyrase,0.25
1222,611.0,topo,topoI,0.25
1222,611.0,topo,gyrase,0.25
1223,611.5,topo,topoI,0.25
1223,611.5,topo,gyrase,0.25
1224,612.0,topo,topoI,0.25
1224,612.0,topo,gyrase,0.25
1225,612.5,topo,topoI,0.25
1225,612.5,topo,gyrase,0.25
1226,613.0,topo,topoI,0.25
1226,613.0,topo,gyrase,0.25
1227,613.5,topo,topoI,0.25
1227,613.5,topo,gyrase,0.25
1228,614.0,topo,topoI,0.25
1228,614.0,topo,gyrase,0.25
1229,614.5,topo,topoI,0.25
1229,614.5,topo,gyrase,0.25
1230,615.0,topo,topoI,0.25
1230,615.0,topo,gyrase,0.25
1231,615.5,topo,topoI,0.25
1231,615.5,topo,gyrase,0.25
1232,616.0,topo,topoI,0.25
1232,616.0,topo,gyrase,0.25
1233,616.5,topo,topoI,0.25
1233,616.5,topo,gyrase,0.25
1234,617.0,topo,topoI,0.25
1234,617.0,topo,gyrase,0.25
1235,617.5,topo,topoI,0.25
1235,617.5,topo,gyrase,0.25
1236,618.0,topo,topoI,0.25
1236,618.0,topo,gyrase,0.25
1237,618.5,topo,topoI,0.25
1237,618.5,topo,gyrase,0.25
1238,619.0,topo,topoI,0.25
1238,619.0,topo,gyrase,0.25
1239,619.5,topo,topoI,0.25
1239,619.5,topo,gyrase,0.25
1240,620.0,topo,topoI,0.25
1240,620.0,topo,gyrase,0.25
1241,620.5,topo,topoI,0.25
1241,620.5,topo,gyrase,0.25
1242,621.0,topo,topoI,0.25
1242,621.0,topo,gyrase,0.25
1243,621.5,topo,topoI,0.25
1243,621.5,topo,gyrase,0.25
1244,622.0,topo,topoI,0.25
1244,622.0,topo,gyrase,0.25
1245,622.5,topo,topoI,0.25
1245,622.5,topo,gyrase,0.25
1246,623.0,topo,topoI,0.25
1246,623.0,topo,gyrase,0.25
1247,623.5,topo,topoI,0.25
1247,623.5,topo,gyrase,0.25
1248,624.0,topo,topoI,0.25
1248,624.0,topo,gyrase,0.25
1249,624.5,topo,topoI,0.25
1249,624.5,topo,gyrase,0.25
1250,625.0,topo,topoI,0.25
1250,625.0,topo,gyrase,0.25
1251,625.5,topo,topoI,0.25
1251,625.5,topo,gyrase,0.25
1252,626.0,topo,topoI,0.25
1252,626.0,topo,gyrase,0.25
1253,626.5,topo,topoI,0.25
1253,626.5,topo,gyrase,0.25
1254,627.0,topo,topoI,0.25
1254,627.0,topo,gyrase,0.25
1255,627.5,topo,topoI,0.25
1255,627.5,topo,gyrase,0.25
1256,628.0,topo,topoI,0.25
1256,628.0,topo,gyrase,0.25
1257,628.5,topo,topoI,0.25
1257,628.5,topo,gyrase,0.25
1258,629.0,topo,topoI,0.25
1258,629.0,topo,gyrase,0.25
1259,629.5,topo,topoI,0.25
1259,629.5,topo,gyrase,0.25
1260,630.0,topo,topoI,0.25
1260,630.0,topo,gyrase,0.25
1261,630.5,topo,topoI,0.25
1261,630.5,topo,gyrase,0.25
1262,631.0,topo,topoI,0.25
1262,631.0,topo,gyrase,0.25
1263,631.5,topo,topoI,0.25
1263,631.5,topo,gyrase,0.25
1264,632.0,topo,topoI,0.25
1264,632.0,topo,gyrase,0.25
1265,632.5,topo,topoI,0.25
1265,632.5,topo,gyrase,0.25
1266,633.0,topo,topoI,0.25
1266,633.0,topo,gyrase,0.25
1267,633.5,topo,topoI,0.25
1267,633.5,topo,gyrase,0.25
1268,634.0,topo,topoI,0.25
1268,634.0,topo,gyrase,0.25
1269,634.5,topo,topoI,0.25
1269,634.5,topo,gyrase,0.25
1270,635.0,topo,topoI,0.25
1270,635.0,topo,gyrase,0.25
1271,635.5,topo,topoI,0.25
1271,635.5,topo,gyrase,0.25
1272,636.0,topo,topoI,0.25
1272,636.0,topo,gyrase,0.25
1273,636.5,topo,topoI,0.25
1273,636.5,topo,gyrase,0.25
1274,637.0,topo,topoI,0.25
1274,637.0,topo,gyrase,0.25
1275,637.5,topo,topoI,0.25
1275,637.5,topo,gyrase,0.25
1276,638.0,topo,topoI,0.25
1276,638.0,topo,gyrase,0.25
1277,638.5,topo,topoI,0.25
1277,638.5,topo,gyrase,0.25
1278,639.0,topo,topoI,0.25
1278,639.0,topo,gyrase,0.25
1279,639.5,topo,topoI,0.25
1279,639.5,topo,gyrase,0.25
1280,640.0,topo,topoI,0.25
1280,640.0,topo,gyrase,0.25
1281,640.5,topo,topoI,0.25
1281,640.5,topo,gyrase,0.25
1282,641.0,topo,topoI,0.25
1282,641.0,topo,gyrase,0.25
1283,641.5,topo,topoI,0.25
1283,641.5,topo,gyrase,0.25
1284,642.0,topo,topoI,0.25
1284,642.0,topo,gyrase,0.25
1285,642.5,topo,topoI,0.25
1285,642.5,topo,gyrase,0.25
1286,643.0,topo,topoI,0.25
1286,643.0,topo,gyrase,0.25
1287,643.5,topo,topoI,0.25
1287,643.5,topo,gyrase,0.25
1288,644.0,topo,topoI,0.25
1288,644.0,topo,gyrase,0.25
1289,644.5,topo,topoI,0.25
1289,644.5,topo,gyrase,0.25
1290,645.0,topo,topoI,0.25
1290,645.0,topo,gyrase,0.25
1291,645.5,topo,topoI,0.25
1291,645.5,topo,gyrase,0.25
1292,646.0,topo,topoI,0.25
1292,646.0,topo,gyrase,0.25
1293,646.5,topo,topoI,0.25
1293,646.5,topo,gyrase,0.25
1294,647.0,topo,topoI,0.25
1294,647.0,topo,gyrase,0.25
1295,647.5,topo,topoI,0.25
1295,647.5,topo,gyrase,0.25
1296,648.0,topo,topoI,0.25
1296,648.0,topo,gyrase,0.25
1297,648.5,topo,topoI,0.25
1297,648.5,topo,gyrase,0.25
1298,649.0,topo,topoI,0.25
1298,649.0,topo,gyrase,0.25
1299,649.5,topo,topoI,0.25
1299,649.5,topo,gyrase,0.25
1300,650.0,topo,topoI,0.25
1300,650.0,topo,gyrase,0.25
1301,650.5,topo,topoI,0.25
1301,650.5,topo,gyrase,0.25
1302,651.0,topo,topoI,0.25
1302,651.0,topo,gyrase,0.25
1303,651.5,topo,topoI,0.25
1303,651.5,topo,gyrase,0.25
1304,652.0,topo,topoI,0.25
1304,652.0,topo,gyrase,0.25
1305,652.5,topo,topoI,0.25
1305,652.5,topo,gyrase,0.25
1306,653.0,topo,topoI,0.25
1306,653.0,topo,gyrase,0.25
1307,653.5,topo,topoI,0.25
1307,653.5,topo,gyrase,0.25
1308,654.0,topo,topoI,0.25
1308,654.0,topo,gyrase,0.25
1309,654.5,topo,topoI,0.25
1309,654.5,topo,gyrase,0.25
1310,655.0,topo,topoI,0.25
1310,655.0,topo,gyrase,0.25
1311,655.5,topo,topoI,0.25
1311,655.5,topo,gyrase,0.25
1312,656.0,topo,topoI,0.25
1312,656.0,topo,gyrase,0.25
1313,656.5,topo,topoI,0.25
1313,656.5,topo,gyrase,0.25
1314,657.0,topo,topoI,0.25
1314,657.0,topo,gyrase,0.25
1315,657.5,topo,topoI,0.25
1315,657.5,topo,gyrase,0.25
1316,658.0,topo,topoI,0.25
1316,658.0,topo,gyrase,0.25
1317,658.5,topo,topoI,0.25
1317,658.5,topo,gyrase,0.25
1318,659.0,topo,topoI,0.25
1318,659.0,topo,gyrase,0.25
1319,659.5,topo,topoI,0.25
1319,659.5,topo,gyrase,0.25
1320,660.0,topo,topoI,0.25
1320,660.0,topo,gyrase,0.25
1321,660.5,topo,topoI,0.25
1321,660.5,topo,gyrase,0.25
1322,661.0,topo,topoI,0.25
1322,661.0,topo,gyrase,0.25
1323,661.5,topo,topoI,0.25
1323,661.5,topo,gyrase,0.25
1324,662.0,topo,topoI,0.25
1324,662.0,topo,gyrase,0.25
1325,662.5,topo,topoI,0.25
1325,662.5,topo,gyrase,0.25
1326,663.0,topo,topoI,0.25
1326,663.0,topo,gyrase,0.25
1327,663.5,topo,topoI,0.25
1327,663.5,topo,gyrase,0.25
1328,664.0,topo,topoI,0.25
1328,664.0,topo,gyrase,0.25
1329,664.5,topo,topoI,0.25
1329,664.5,topo,gyrase,0.25
1330,665.0,topo,topoI,0.25
1330,665.0,topo,gyrase,0.25
1331,665.5,topo,topoI,0.25
1331,665.5,topo,gyrase,0.25
1332,666.0,topo,topoI,0.25
1332,666.0,topo,gyrase,0.25
1333,666.5,topo,topoI,0.25
1333,666.5,topo,gyrase,0.25
1334,667.0,topo,topoI,0.25
1334,667.0,topo,gyrase,0.25
1335,667.5,topo,topoI,0.25
1335,667.5,topo,gyrase,0.25
1336,668.0,topo,topoI,0.25
1336,668.0,topo,gyrase,0.25
1337,668.5,topo,topoI,0.25
1337,668.5,topo,gyrase,0.25
1338,669.0,topo,topoI,0.25
1338,669.0,topo,gyrase,0.25
1339,669.5,topo,topoI,0.25
1339,669.5,topo,gyrase,0.25
1340,670.0,topo,topoI,0.25
1340,670.0,topo,gyrase,0.25
1341,670.5,topo,topoI,0.25
1341,670.5,topo,gyrase,0.25
1342,671.0,topo,topoI,0.25
1342,671.0,topo,gyrase,0.25
1343,671.5,topo,topoI,0.25
1343,671.5,topo,gyrase,0.25
1344,672.0,topo,topoI,0.25
1344,672.0,topo,gyrase,0.25
1345,672.5,topo,topoI,0.25
1345,672.5,topo,gyrase,0.25
1346,673.0,topo,topoI,0.25
1346,673.0,topo,gyrase,0.25
1347,673.5,topo,topoI,0.25
1347,673.5,topo,gyrase,0.25
1348,674.0,topo,topoI,0.25
1348,674.0,topo,gyrase,0.25
1349,674.5,topo,topoI,0.25
1349,674.5,topo,gyrase,0.25
1350,675.0,topo,topoI,0.25
1350,675.0,topo,gyrase,0.25
1351,675.5,topo,topoI,0.25
1351,675.5,topo,gyrase,0.25
1352,676.0,topo,topoI,0.25
1352,676.0,topo,gyrase,0.25
1353,676.5,topo,topoI,0.25
1353,676.5,topo,gyrase,0.25
1354,677.0,topo,topoI,0.25
1354,677.0,topo,gyrase,0.25
1355,677.5,topo,topoI,0.25
1355,677.5,topo,gyrase,0.25
1356,678.0,topo,topoI,0.25
1356,678.0,topo,gyrase,0.25
1357,678.5,topo,topoI,0.25
1357,678.5,topo,gyrase,0.25
1358,679.0,topo,topoI,0.25
1358,679.0,topo,gyrase,0.25
1359,679.5,topo,topoI,0.25
1359,679.5,topo,gyrase,0.25
1360,680.0,topo,topoI,0.25
1360,680.0,topo,gyrase,0.25
1361,680.5,topo,topoI,0.25
1361,680.5,topo,gyrase,0.25
1362,681.0,topo,topoI,0.25
1362,681.0,topo,gyrase,0.25
1363,681.5,topo,topoI,0.25
1363,681.5,topo,gyrase,0.25
1364,682.0,topo,topoI,0.25
1364,682.0,topo,gyrase,0.25
1365,682.5,topo,topoI,0.25
1365,682.5,topo,gyrase,0.25
1366,683.0,topo,topoI,0.25
1366,683.0,topo,gyrase,0.25
1367,683.5,topo,topoI,0.25
1367,683.5,topo,gyrase,0.25
1368,684.0,topo,topoI,0.25
1368,684.0,topo,gyrase,0.25
1369,684.5,topo,topoI,0.25
1369,684.5,topo,gyrase,0.25
1370,685.0,topo,topoI,0.25
1370,685.0,topo,gyrase,0.25
1371,685.5,topo,topoI,0.25
1371,685.5,topo,gyrase,0.25
1372,686.0,topo,topoI,0.25
1372,686.0,topo,gyrase,0.25
1373,686.5,topo,topoI,0.25
1373,686.5,topo,gyrase,0.25
1374,687.0,topo,topoI,0.25
1374,687.0,topo,gyrase,0.25
1375,687.5,topo,topoI,0.25
1375,687.5,topo,gyrase,0.25
1376,688.0,topo,topoI,0.25
1376,688.0,topo,gyrase,0.25
1377,688.5,topo,topoI,0.25
1377,688.5,topo,gyrase,0.25
1378,689.0,topo,topoI,0.25
1378,689.0,topo,gyrase,0.25
1379,689.5,topo,topoI,0.25
1379,689.5,topo,gyrase,0.25
1380,690.0,topo,topoI,0.25
1380,690.0,topo,gyrase,0.25
1381,690.5,topo,topoI,0.25
1381,690.5,topo,gyrase,0.25
1382,691.0,topo,topoI,0.25
1382,691.0,topo,gyrase,0.25
1383,691.5,topo,topoI,0.25
1383,691.5,topo,gyrase,0.25
1384,692.0,topo,topoI,0.25
1384,692.0,topo,gyrase,0.25
1385,692.5,topo,topoI,0.25
1385,692.5,topo,gyrase,0.25
1386,693.0,topo,topoI,0.25
1386,693.0,topo,gyrase,0.25
1387,693.5,topo,topoI,0.25
1387,693.5,topo,gyrase,0.25
1388,694.0,topo,topoI,0.25
1388,694.0,topo,gyrase,0.25
1389,694.5,topo,topoI,0.25
1389,694.5,topo,gyrase,0.25
1390,695.0,topo,topoI,0.25
1390,695.0,topo,gyrase,0.25
1391,695.5,topo,topoI,0.25
1391,695.5,topo,gyrase,0.25
1392,696.0,topo,topoI,0.25
1392,696.0,topo,gyrase,0.25
1393,696.5,topo,topoI,0.25
1393,696.5,topo,gyrase,0.25
1394,697.0,topo,topoI,0.25
1394,697.0,topo,gyrase,0.25
1395,697.5,topo,topoI,0.25
1395,697.5,topo,gyrase,0.25
1396,698.0,topo,topoI,0.25
1396,698.0,topo,gyrase,0.25
1397,698.5,topo,topoI,0.25
1397,698.5,topo,gyrase,0.25
1398,699.0,topo,topoI,0.25
1398,699.0,topo,gyrase,0.25
1399,699.5,topo,topoI,0.25
1399,699.5,topo,gyrase,0.25
1400,700.0,topo,topoI,0.25
1400,700.0,topo,gyrase,0.25
1401,700.5,topo,topoI,0.25
1401,700.5,topo,gyrase,0.25
1402,701.0,topo,topoI,0.25
1402,701.0,topo,gyrase,0.25
1403,701.5,topo,topoI,0.25
1403,701.5,topo,gyrase,0.25
1404,702.0,topo,topoI,0.25
1404,702.0,topo,gyrase,0.25
1405,702.5,topo,topoI,0.25
1405,702.5,topo,gyrase,0.25
1406,703.0,topo,topoI,0.25
1406,703.0,topo,gyrase,0.25
1407,703.5,topo,topoI,0.25
1407,703.5,topo,gyrase,0.25
1408,704.0,topo,topoI,0.25
1408,704.0,topo,gyrase,0.25
1409,704.5,topo,topoI,0.25
1409,704.5,topo,gyrase,0.25
1410,705.0,topo,topoI,0.25
1410,705.0,topo,gyrase,0.25
1411,705.5,topo,topoI,0.25
1411,705.5,topo,gyrase,0.25
1412,706.0,topo,topoI,0.25
1412,706.0,topo,gyrase,0.25
1413,706.5,topo,topoI,0.25
1413,706.5,topo,gyrase,0.25
1414,707.0,topo,topoI,0.25
1414,707.0,topo,gyrase,0.25
1415,707.5,topo,topoI,0.25
1415,707.5,topo,gyrase,0.25
1416,708.0,topo,topoI,0.25
1416,708.0,topo,gyrase,0.25
1417,708.5,topo,topoI,0.25
1417,708.5,topo,gyrase,0.25
1418,709.0,topo,topoI,0.25
1418,709.0,topo,gyrase,0.25
1419,709.5,topo,topoI,0.25
1419,709.5,topo,gyrase,0.25
1420,710.0,topo,topoI,0.25
1420,710.0,topo,gyrase,0.25
1421,710.5,topo,topoI,0.25
1421,710.5,topo,gyrase,0.25
1422,711.0,topo,topoI,0.25
1422,711.0,topo,gyrase,0.25
1423,711.5,topo,topoI,0.25
1423,711.5,topo,gyrase,0.25
1424,712.0,topo,topoI,0.25
1424,712.0,topo,gyrase,0.25
1425,712.5,topo,topoI,0.25
1425,712.5,topo,gyrase,0.25
1426,713.0,topo,topoI,0.25
1426,713.0,topo,gyrase,0.25
1427,713.5,topo,topoI,0.25
1427,713.5,topo,gyrase,0.25
1428,714.0,topo,topoI,0.25
1428,714.0,topo,gyrase,0.25
1429,714.5,topo,topoI,0.25
1429,714.5,topo,gyrase,0.25
1430,715.0,topo,topoI,0.25
1430,715.0,topo,gyrase,0.25
1431,715.5,topo,topoI,0.25
1431,715.5,topo,gyrase,0.25
1432,716.0,topo,topoI,0.25
1432,716.0,topo,gyrase,0.25
1433,716.5,topo,topoI,0.25
1433,716.5,topo,gyrase,0.25
1434,717.0,topo,topoI,0.25
1434,717.0,topo,gyrase,0.25
1435,717.5,topo,topoI,0.25
1435,717.5,topo,gyrase,0.25
1436,718.0,topo,topoI,0.25
1436,718.0,topo,gyrase,0.25
1437,718.5,topo,topoI,0.25
1437,718.5,topo,gyrase,0.25
1438,719.0,topo,topoI,0.25
1438,719.0,topo,gyrase,0.25
1439,719.5,topo,topoI,0.25
1439,719.5,topo,gyrase,0.25
1440,720.0,topo,topoI,0.25
1440,720.0,topo,gyrase,0.25
1441,720.5,topo,topoI,0.25
1441,720.5,topo,gyrase,0.25
1442,721.0,topo,topoI,0.25
1442,721.0,topo,gyrase,0.25
1443,721.5,topo,topoI,0.25
1443,721.5,topo,gyrase,0.25
1444,722.0,topo,topoI,0.25
1444,722.0,topo,gyrase,0.25
1445,722.5,topo,topoI,0.25
1445,722.5,topo,gyrase,0.25
1446,723.0,topo,topoI,0.25
1446,723.0,topo,gyrase,0.25
1447,723.5,topo,topoI,0.25
1447,723.5,topo,gyrase,0.25
1448,724.0,topo,topoI,0.25
1448,724.0,topo,gyrase,0.25
1449,724.5,topo,topoI,0.25
1449,724.5,topo,gyrase,0.25
1450,725.0,topo,topoI,0.25
1450,725.0,topo,gyrase,0.25
1451,725.5,topo,topoI,0.25
1451,725.5,topo,gyrase,0.25
1452,726.0,topo,topoI,0.25
1452,726.0,topo,gyrase,0.25
1453,726.5,topo,topoI,0.25
1453,726.5,topo,gyrase,0.25
1454,727.0,topo,topoI,0.25
1454,727.0,topo,gyrase,0.25
1455,727.5,topo,topoI,0.25
1455,727.5,topo,gyrase,0.25
1456,728.0,topo,topoI,0.25
1456,728.0,topo,gyrase,0.25
1457,728.5,topo,topoI,0.25
1457,728.5,topo,gyrase,0.25
1458,729.0,topo,topoI,0.25
1458,729.0,topo,gyrase,0.25
1459,729.5,topo,topoI,0.25
1459,729.5,topo,gyrase,0.25
1460,730.0,topo,topoI,0.25
1460,730.0,topo,gyrase,0.25
1461,730.5,topo,topoI,0.25
1461,730.5,topo,gyrase,0.25
1462,731.0,topo,topoI,0.25
1462,731.0,topo,gyrase,0.25
1463,731.5,topo,topoI,0.25
1463,731.5,topo,gyrase,0.25
1464,732.0,topo,topoI,0.25
1464,732.0,topo,gyrase,0.25
