test,loss,PleuWT_k_closed,PleuWT_k_ini,PleuWT_k_off,PleuWT_k_on,PleuWT_k_open,PleuWT_spread,PleuWT_superhelical_op,bridge_off,bridge_on,gyrase_concentration,lacI_k_off,lacI_k_on,leakage,tetA_k_closed,tetA_k_ini,tetA_k_off,tetA_k_on,tetA_k_open,tetA_spread,tetA_superhelical_op,topoI_concentration
901,6.312777908379783,0.02909003876718442,0.18315737595045212,0.3367434246358332,0.010158989631155982,0.27900003181320204,0.016781529322682894,-0.05228863543347031,0.021090075976131335,0.08387584258917148,25.909569201869843,0.3642703827525673,0.4895870456295366,0.10666210829361616,0.1687660491961538,0.18342236773821788,0.047262193117927453,0.2577335014203419,0.11799359759838299,0.028403490759548206,-0.01913131670023766,20.225173569621656
902,0.7192871131211704,0.09452302493031882,0.22129707502857782,0.10690634913175351,0.03837862721184137,0.2694282305437805,0.015352559477094607,-0.06142514935454987,0.039763140598059805,0.022353572135133976,35.59700095874617,0.35275363018036815,0.40919438244474376,0.11681777156152998,0.022181139479689194,0.1693091221153827,0.02078781677127502,0.135031979646672,0.07606208923954137,0.0311603008326055,-0.029400118922118693,16.702081657591222
903,1.6320408919013092,0.04616378068054188,0.05209077971420574,0.17087306906313365,0.322081972972265,0.2152647117075295,0.0282216820311908,-0.04206978031245638,0.02675329926905731,0.0529595049263375,30.038644972888466,0.41565694855829693,0.46923217014104524,0.08164926842078268,0.2437372873855007,0.20613974578415356,0.06774639477396491,0.19477020125425554,0.06596618428039237,0.02122871165699064,-0.01723990826018783,19.14812309713161
904,4.877269705676956,0.06726273761679827,0.136480056856972,0.22020716620632175,0.05228283198140232,0.25251731511314807,0.023654566347650292,-0.04734766432030885,0.035287776631772835,0.09592959622698051,23.45444681306114,0.4598542297773257,0.3646700266498535,0.23233852031703778,0.26162708004847784,0.14041524562460173,0.08810207537566332,0.20174111436902686,0.04046498010912243,0.026908038655641384,-0.024031374537578767,16.03483819832714
905,8.795758603855955,0.11338773145728223,0.2837177152594283,0.18695955479038476,0.39501900635748344,0.2600194967638341,0.01317500469299526,-0.03747231110811665,0.0374111606137865,0.010234532499199693,28.606361129860552,0.42035653017285557,0.4290588489188479,0.19445502712583107,0.10749947026432782,0.15514299957965652,0.05392225744071841,0.27010222248239063,0.15503245997356713,0.032171138857712285,-0.00950104704225398,21.948316639155514
906,7.727061265686846,0.07763706245552485,0.10367428597626291,0.322817593349582,0.03296459315269938,0.24052196905108678,0.01770998265489342,-0.06347940480306065,0.03125061544014367,0.07528982477664285,61.11228289516954,0.3894363725960556,0.4559185784407698,0.15883135805277498,0.27770257194315434,0.22365624061809178,0.4232581080545545,0.16988340867223434,0.10624926846652409,0.025107118142607486,-0.011686937289206478,15.274297935726228
907,2.1664228499089093,0.05738625611247906,0.26104995941843506,0.28004065995116373,0.26844229675311326,0.31066467069051384,0.02149098787019573,-0.0451624647713141,0.02458101760045185,0.15620560561150534,26.86188756577685,0.4032545058132885,0.44428996708424495,0.13172050589787,0.14379276683817988,0.19854456878708437,0.027318252803162284,0.10076181763107549,0.05239455907366443,0.030788710103781695,-0.025669230273626942,20.875316914032286
908,1.1548559410930017,0.08711519635653076,0.21342258691479354,0.14547631691864524,0.35201558561455976,0.20360572872927304,0.019502401617345025,-0.05691991949368209,0.015449223192171827,0.1361217485228155,32.07524776989112,0.46988238004112476,0.37872774781920593,0.17508820371200243,0.19959207102283294,0.23997283645889994,0.07827293160626221,0.2446119099131427,0.03344623872610289,0.017451054677826632,-0.02029810546922389,13.267906103828913
909,5.541972777801151,0.03961619530345113,0.17587947712502436,0.2963750935282387,0.28219450572678667,0.23298043867767848,0.014447835694960281,-0.054725820154538383,0.0480366965159385,0.032044680206031045,24.65497021923798,0.4527888895714924,0.39732575209022913,0.10111017330113269,0.2905063004030964,0.1805990669067852,0.010315575971700837,0.1484700528316329,0.13198927188209114,0.02411125047021009,-0.014596807973990187,14.007557591899268
910,137.3702668245608,0.033403659822777286,0.12250048634943417,0.34971702438919083,0.06093814663492308,0.1893642911347615,0.022541119989897933,-0.07510256692076897,0.019248051711344097,0.10664801890883462,22.38371859437287,0.4856601690961204,0.4823816066509017,0.2113968655283412,0.08852529705763994,0.16293551065020476,0.041370050505176614,0.21001628028083658,0.16134610688836487,0.03435878715571148,-0.022165562834256653,16.909271639560252
911,9.798977596526573,0.017496675441794667,0.24542438059814925,0.23441399216348274,0.3334026139569889,0.29072648768997417,0.027272898275591474,-0.08575224366555428,0.028517123467019644,0.05656009416564968,33.34935038455092,0.4444188620170497,0.41502214371845186,0.09245996481894517,0.031334024681336885,0.1960271679146715,0.11743988766095678,0.22898060831079195,0.06527810919797497,0.023176758972779748,-0.03367564003056597,14.710905636471576
912,6.935310580642659,0.13494109575682892,0.20311163114307465,0.16290707838939603,0.07650866980136758,0.22016142775849007,0.02064438274150157,-0.048992612565494004,0.021694745976368973,0.12370005660132713,26.099160889451458,0.348994241196791,0.4329661651149483,0.04474449476471505,0.23151182944452708,0.2846788326550219,0.018376427743924482,0.18763210593458246,0.0923553890184855,0.018949109147314437,-0.02776277338337966,17.59636252855718
913,1.800910514153362,0.10276670130299204,0.15574498140791154,0.2024771685752774,0.3108155051078312,0.27619612447420694,0.02508593834015113,-0.06925018213695865,0.041280968714057974,0.04112786202803541,68.22633734281109,0.4998515919826711,0.4713130607059517,0.24401520430190593,0.32200019680379977,0.2141497407075087,0.061908619787181964,0.18015550756409845,0.1209488807561761,0.027412298015024206,-0.03050634176920666,15.711867064055282
914,4.230511549092725,0.05064365638963965,0.1884682338687195,0.19373951625490046,0.010728845098711741,0.32469163421990543,0.018483725294528144,-0.05194015178231364,0.018004376572380732,0.09177427457553725,30.469894658196605,0.36960174997572115,0.3454173207530874,0.14338042579161683,0.1289476525255835,0.13758410612871086,0.03204488850174313,0.15993862647799714,0.08146679889014016,0.03606723192038567,-0.01721577846796921,12.741310831301604
915,6.395115083412067,0.06755019994572281,0.22849220312655505,0.26842721431582955,0.38234060734495795,0.26737755662672863,0.01633605931729059,-0.044025939213367504,0.033154131153189,0.06505275475150787,22.33077093854771,0.4786738284304565,0.4606658270428006,0.1549466936783381,0.11610056657046655,0.2608437164904766,0.046963161644562657,0.14025111596355416,0.11265358764972873,0.0290031519309752,-0.019444079986142802,16.236793662163556
916,1.8936976977358344,0.07967523822175772,0.09784051245598394,0.30973407578162926,0.09577216306478015,0.2501013012254895,0.026188251275314982,-0.05808551961050433,0.038657749423890456,0.07948829906314192,28.880784443803698,0.3759833577427261,0.42269272259088075,0.2017971263088269,0.21985314952871363,0.2269717311507425,0.010899741755150731,0.21729210143622213,0.13903717643652663,0.035217451619616126,-0.00648749392872364,18.83640845715596
917,8.438138180109426,0.023274180713688565,0.14015268116823404,0.24940400693166728,0.29095826722649726,0.33723130633923115,0.0172650474516486,-0.04009818914699764,0.029509149852952214,0.1028359106841732,27.33346112934308,0.431387821347846,0.4411013072372762,0.17005230309696423,0.27248809737561885,0.17471940194197222,0.10074632472362532,0.12345627058393185,0.09961213023730812,0.03339364388666537,-0.01615195795147762,18.34542920813937
918,5.900234307206363,0.11994381936188944,0.16013124459392278,0.34275190096523267,0.04477616567552749,0.3612828478777347,0.019852510885523294,-0.06500758313375908,0.03448352790395963,0.04875561377456149,22.33915674322278,0.38565937124701444,0.4082554416002282,0.11494606693596073,0.2508090403257025,0.24944311700960636,0.056286834537177866,0.17256342426060617,0.049548276441310435,0.03238945747217705,-0.022713192896346802,13.65856961466987
919,7.395866427089023,0.05412840201548374,0.26796062304319573,0.3311298060969831,0.2587389837085705,0.3021781594646415,0.02929592803732758,-0.0718896202694922,0.026315375318714126,0.11648457390625677,23.93134651724159,0.4464459208658231,0.39307805874629365,0.22110262867254935,0.20396101677557046,0.1490660211612375,0.0723062509694151,0.1994984229652549,0.026328101925466876,0.029989068283905986,-0.025328580937044282,16.928541901771
920,1.3126047348619405,0.03825133855593847,0.1750991684492995,0.29950374921414785,0.41666116590816,0.2273166554422151,0.0234887881520206,-0.062056073907490045,0.046232296994327966,0.1417765883634473,31.09085730647014,0.4191044898931139,0.45052652399556314,0.18397852323630848,0.30883761812005117,0.19296070030947032,0.08415404074455181,0.07631260493606185,0.0692803497193154,0.02156154377970102,-0.028089071633771657,17.693907932964073
921,1.8483471994462848,0.06435800530411483,0.2334598480542101,0.29053405474556876,0.020821744150737717,0.28819464089884833,0.02146183912155112,-0.0538106392186012,0.04392979697518166,0.0684565078255897,25.181604286644244,0.4995369876961699,0.4910232682881315,0.07245252736618799,0.18267531218325808,0.273379357962101,0.026519017478455996,0.2632262510470432,0.011158241929441422,0.03122636699299977,-0.012647749564176839,15.277060939112303
922,270.7054154125518,0.09273480750794913,0.08018292612484818,0.22087060545127596,0.35541663523005645,0.20972989522064817,0.01283827289245354,-0.07817644982811678,0.031406213041815824,0.029508798982368786,36.345675003291824,0.3411964425617451,0.4231858851587078,0.05430978878436926,0.21023984184932812,0.13083192023661183,0.010525955265764303,0.24727011250724049,0.15291360496205184,0.03658447539802726,-0.030919391248035923,14.71287626224715
923,3.3752262967156756,0.046007636139482874,0.1989508264633294,0.09240180853515968,0.32802268333592227,0.25782840946750735,0.01563074376896131,-0.04727519333298005,0.02242644653563391,0.08726653253308492,23.596275836983672,0.2262241844106207,0.4033304770792585,0.12538038400554022,0.1514699897688643,0.21107605690341905,0.03788672437149593,0.08703570360325938,0.05508962403211405,0.025675852026972656,-0.03481805850622455,19.78607881164794
924,1.1227308687786342,0.1084881806836045,0.21452149841761609,0.21098903269833283,0.36871033191322655,0.23844789514313175,0.022478220932038294,-0.05650027334021432,0.03684944019750609,0.02070075217115376,49.517831897020656,0.39511984916052467,0.499192568074859,0.13800232858026204,0.29990346367069004,0.15833296319269718,0.018978004651671397,0.1557920385896679,0.08381854541477654,0.0286664343026041,-0.018751342536997517,16.19385110272095
925,2.295902076962906,0.01656378118299541,0.11101704601575076,0.08183993870585649,0.4316240671151142,0.19631405570064808,0.01878844854909085,-0.04932239956858855,0.04196757068019491,0.010347621891268699,28.15435416454745,0.4999967192905989,0.3724810174337799,0.16432507764781207,0.2912761969404379,0.1888105717788202,0.06515896419512324,0.11328929355510403,0.12755444256010273,0.020024161510132137,-0.02087095938523486,14.14651614611397
926,11.077265202039369,0.031053582780676298,0.16701199515665355,0.15523621263988172,0.08318194278471577,0.3167223047056046,0.024087287451973832,-0.06703548979122305,0.051445284791254556,0.14950485149212778,22.304739686306466,0.41214981411251,0.47447664153229285,0.10883872855057017,0.16352490141211207,0.2281405496828575,0.10996549403314249,0.23545473444859738,0.10467066025399115,0.027839743661857163,-0.010810780902984981,19.301539380036576
927,1.4397581823447514,0.011408975976232793,0.14665718000166986,0.2603668009668542,0.0606189032466832,0.26764082571929465,0.020752496544812888,-0.06027882347983093,0.024891476104927337,0.0434551172220606,32.45318645803587,0.4595761025738562,0.4616404899643522,0.14967669900110428,0.2614911571705378,0.1719170579534228,0.045618952875934635,0.20908156519473986,0.042200949805765955,0.03429653900570098,-0.02457943235461105,18.170486662567875
928,0.97670766752823,0.07645013120179672,0.13146944850033393,0.35269872105548467,0.34144712846668696,0.24477720794983696,0.03021406123474338,-0.051226863347950034,0.014928269975284446,0.12637822051604647,34.54181146899485,0.4336201252795768,0.38497631025950707,0.09713814034428744,0.04714253538501759,0.2056046300998172,0.03515526859944851,0.22182405153410262,0.1441313471655952,0.02648475489070541,-0.027309366648655915,15.676862180664736
929,2.318858878492604,0.09058558903483552,0.18666297034915538,0.14104208190095774,0.3026793805808428,0.28323134089693713,0.0180011732261953,-0.043607420894573354,0.028259256509442058,0.07190694909412455,26.27327450639889,0.4905437845690382,0.43722612010961737,0.1872231179134823,0.33364300537808766,0.23763222943708268,0.010144371143103785,0.13487594537602596,0.03244146514331211,0.033515924782156516,-0.014457722289261829,12.629145884666768
930,3.1702995377626513,0.010740633745322394,0.24782086052279007,0.3197042262961466,0.028964974078884632,0.2197319045644133,0.025508280132544657,-0.05828529295798177,0.048616183572606296,0.10092826165065567,29.693694020792012,0.25346507828902354,0.36217177255430455,0.08483933727725085,0.24135091129042224,0.18142641672543458,0.09542754683268903,0.19080801535167885,0.1632019772790917,0.015230040727798275,-0.03256710730694973,20.32619171881309
931,9.592338352684115,0.06205469748642076,0.2055606117354522,0.2424223932719448,0.0460812172741306,0.2956348185672069,0.01364512361229013,-0.03640964719821739,0.04000709776640348,0.05787706176528611,24.703370042314393,0.4713611154082168,0.4801048642774384,0.12991145971464824,0.13501189856215606,0.16460063430725427,0.4892342554765591,0.16522298753179704,0.06038714808860936,0.0324589564672296,-0.0225232588313579,17.2037371919296
932,0.9316826718223494,0.09998457060941446,0.22166279102277464,0.25321637848425993,0.44995709688212693,0.2574062271072251,0.03236112717926025,-0.053577631827509756,0.03451062246083946,0.1614757568014344,27.267543356523664,0.354514447312633,0.3530744538184659,0.19638682986940054,0.31553158775236667,0.24632064170483026,0.010360083028740707,0.10195426564223008,0.12039275036405993,0.035487295941124555,-0.01611604740494917,13.14293662924008
933,6.133415429871988,0.1252021030602049,0.2577021959391827,0.2761304490491777,0.31715451406640194,0.1817949962255191,0.014822842245878296,-0.046455103086087746,0.05355063517034259,0.11220080942511382,30.816335424534213,0.24567593440826047,0.4504323794038466,0.16569623599415,0.19042902810370857,0.13973128172258764,0.05560883715130964,0.18001254270849248,0.090131650089329,0.029699658069352805,-0.02843885459412874,16.626223528533483
934,2.421864018601161,0.05390419649728523,0.11997441427173951,0.2876539184231654,0.401726526827591,0.23129141757764005,0.02003235950163431,-0.04234681518394163,0.018169400241686354,0.09187217959553394,28.731675563530374,0.26885211383329566,0.4123318858295422,0.23177059292141436,0.27563689672955716,0.20324312504644046,0.021974050334969086,0.14769448224927123,0.07098866863443597,0.03750695703797236,-0.009101535052809672,21.180770568280252
