frame,time,type,name,concentration
253,126.5,topo,topoI,0.25
253,126.5,topo,gyrase,0.0
253,126.5,RNAP,RNAP,1.0
254,127.0,topo,topoI,0.25
254,127.0,topo,gyrase,0.0
254,127.0,RNAP,RNAP,1.0
255,127.5,topo,topoI,0.25
255,127.5,topo,gyrase,0.0
255,127.5,RNAP,RNAP,1.0
256,128.0,topo,topoI,0.25
256,128.0,topo,gyrase,0.0
256,128.0,RNAP,RNAP,1.0
257,128.5,topo,topoI,0.25
257,128.5,topo,gyrase,0.0
257,128.5,RNAP,RNAP,1.0
258,129.0,topo,topoI,0.25
258,129.0,topo,gyrase,0.0
258,129.0,RNAP,RNAP,1.0
259,129.5,topo,topoI,0.25
259,129.5,topo,gyrase,0.0
259,129.5,RNAP,RNAP,1.0
260,130.0,topo,topoI,0.25
260,130.0,topo,gyrase,0.0
260,130.0,RNAP,RNAP,1.0
261,130.5,topo,topoI,0.25
261,130.5,topo,gyrase,0.0
261,130.5,RNAP,RNAP,1.0
262,131.0,topo,topoI,0.25
262,131.0,topo,gyrase,0.0
262,131.0,RNAP,RNAP,1.0
263,131.5,topo,topoI,0.25
263,131.5,topo,gyrase,0.0
263,131.5,RNAP,RNAP,1.0
264,132.0,topo,topoI,0.25
264,132.0,topo,gyrase,0.0
264,132.0,RNAP,RNAP,1.0
265,132.5,topo,topoI,0.25
265,132.5,topo,gyrase,0.0
265,132.5,RNAP,RNAP,1.0
266,133.0,topo,topoI,0.25
266,133.0,topo,gyrase,0.0
266,133.0,RNAP,RNAP,1.0
267,133.5,topo,topoI,0.25
267,133.5,topo,gyrase,0.0
267,133.5,RNAP,RNAP,1.0
268,134.0,topo,topoI,0.25
268,134.0,topo,gyrase,0.0
268,134.0,RNAP,RNAP,1.0
269,134.5,topo,topoI,0.25
269,134.5,topo,gyrase,0.0
269,134.5,RNAP,RNAP,1.0
270,135.0,topo,topoI,0.25
270,135.0,topo,gyrase,0.0
270,135.0,RNAP,RNAP,1.0
271,135.5,topo,topoI,0.25
271,135.5,topo,gyrase,0.0
271,135.5,RNAP,RNAP,1.0
272,136.0,topo,topoI,0.25
272,136.0,topo,gyrase,0.0
272,136.0,RNAP,RNAP,1.0
273,136.5,topo,topoI,0.25
273,136.5,topo,gyrase,0.0
273,136.5,RNAP,RNAP,1.0
274,137.0,topo,topoI,0.25
274,137.0,topo,gyrase,0.0
274,137.0,RNAP,RNAP,1.0
275,137.5,topo,topoI,0.25
275,137.5,topo,gyrase,0.0
275,137.5,RNAP,RNAP,1.0
276,138.0,topo,topoI,0.25
276,138.0,topo,gyrase,0.0
276,138.0,RNAP,RNAP,1.0
277,138.5,topo,topoI,0.25
277,138.5,topo,gyrase,0.0
277,138.5,RNAP,RNAP,1.0
278,139.0,topo,topoI,0.25
278,139.0,topo,gyrase,0.0
278,139.0,RNAP,RNAP,1.0
279,139.5,topo,topoI,0.25
279,139.5,topo,gyrase,0.0
279,139.5,RNAP,RNAP,1.0
280,140.0,topo,topoI,0.25
280,140.0,topo,gyrase,0.0
280,140.0,RNAP,RNAP,1.0
281,140.5,topo,topoI,0.25
281,140.5,topo,gyrase,0.0
281,140.5,RNAP,RNAP,1.0
282,141.0,topo,topoI,0.25
282,141.0,topo,gyrase,0.0
282,141.0,RNAP,RNAP,1.0
283,141.5,topo,topoI,0.25
283,141.5,topo,gyrase,0.0
283,141.5,RNAP,RNAP,1.0
284,142.0,topo,topoI,0.25
284,142.0,topo,gyrase,0.0
284,142.0,RNAP,RNAP,1.0
285,142.5,topo,topoI,0.25
285,142.5,topo,gyrase,0.0
285,142.5,RNAP,RNAP,1.0
286,143.0,topo,topoI,0.25
286,143.0,topo,gyrase,0.0
286,143.0,RNAP,RNAP,1.0
287,143.5,topo,topoI,0.25
287,143.5,topo,gyrase,0.0
287,143.5,RNAP,RNAP,1.0
288,144.0,topo,topoI,0.25
288,144.0,topo,gyrase,0.0
288,144.0,RNAP,RNAP,1.0
289,144.5,topo,topoI,0.25
289,144.5,topo,gyrase,0.0
289,144.5,RNAP,RNAP,1.0
290,145.0,topo,topoI,0.25
290,145.0,topo,gyrase,0.0
290,145.0,RNAP,RNAP,1.0
291,145.5,topo,topoI,0.25
291,145.5,topo,gyrase,0.0
291,145.5,RNAP,RNAP,1.0
292,146.0,topo,topoI,0.25
292,146.0,topo,gyrase,0.0
292,146.0,RNAP,RNAP,1.0
293,146.5,topo,topoI,0.25
293,146.5,topo,gyrase,0.0
293,146.5,RNAP,RNAP,1.0
294,147.0,topo,topoI,0.25
294,147.0,topo,gyrase,0.0
294,147.0,RNAP,RNAP,1.0
295,147.5,topo,topoI,0.25
295,147.5,topo,gyrase,0.0
295,147.5,RNAP,RNAP,1.0
296,148.0,topo,topoI,0.25
296,148.0,topo,gyrase,0.0
296,148.0,RNAP,RNAP,1.0
297,148.5,topo,topoI,0.25
297,148.5,topo,gyrase,0.0
297,148.5,RNAP,RNAP,1.0
298,149.0,topo,topoI,0.25
298,149.0,topo,gyrase,0.0
298,149.0,RNAP,RNAP,1.0
299,149.5,topo,topoI,0.25
299,149.5,topo,gyrase,0.0
299,149.5,RNAP,RNAP,1.0
300,150.0,topo,topoI,0.25
300,150.0,topo,gyrase,0.0
300,150.0,RNAP,RNAP,1.0
301,150.5,topo,topoI,0.25
301,150.5,topo,gyrase,0.0
301,150.5,RNAP,RNAP,1.0
302,151.0,topo,topoI,0.25
302,151.0,topo,gyrase,0.0
302,151.0,RNAP,RNAP,1.0
303,151.5,topo,topoI,0.25
303,151.5,topo,gyrase,0.0
303,151.5,RNAP,RNAP,1.0
304,152.0,topo,topoI,0.25
304,152.0,topo,gyrase,0.0
304,152.0,RNAP,RNAP,1.0
305,152.5,topo,topoI,0.25
305,152.5,topo,gyrase,0.0
305,152.5,RNAP,RNAP,1.0
306,153.0,topo,topoI,0.25
306,153.0,topo,gyrase,0.0
306,153.0,RNAP,RNAP,1.0
307,153.5,topo,topoI,0.25
307,153.5,topo,gyrase,0.0
307,153.5,RNAP,RNAP,1.0
308,154.0,topo,topoI,0.25
308,154.0,topo,gyrase,0.0
308,154.0,RNAP,RNAP,1.0
309,154.5,topo,topoI,0.25
309,154.5,topo,gyrase,0.0
309,154.5,RNAP,RNAP,1.0
310,155.0,topo,topoI,0.25
310,155.0,topo,gyrase,0.0
310,155.0,RNAP,RNAP,1.0
311,155.5,topo,topoI,0.25
311,155.5,topo,gyrase,0.0
311,155.5,RNAP,RNAP,1.0
312,156.0,topo,topoI,0.25
312,156.0,topo,gyrase,0.0
312,156.0,RNAP,RNAP,1.0
313,156.5,topo,topoI,0.25
313,156.5,topo,gyrase,0.0
313,156.5,RNAP,RNAP,1.0
314,157.0,topo,topoI,0.25
314,157.0,topo,gyrase,0.0
314,157.0,RNAP,RNAP,1.0
315,157.5,topo,topoI,0.25
315,157.5,topo,gyrase,0.0
315,157.5,RNAP,RNAP,1.0
316,158.0,topo,topoI,0.25
316,158.0,topo,gyrase,0.0
316,158.0,RNAP,RNAP,1.0
317,158.5,topo,topoI,0.25
317,158.5,topo,gyrase,0.0
317,158.5,RNAP,RNAP,1.0
318,159.0,topo,topoI,0.25
318,159.0,topo,gyrase,0.0
318,159.0,RNAP,RNAP,1.0
319,159.5,topo,topoI,0.25
319,159.5,topo,gyrase,0.0
319,159.5,RNAP,RNAP,1.0
320,160.0,topo,topoI,0.25
320,160.0,topo,gyrase,0.0
320,160.0,RNAP,RNAP,1.0
321,160.5,topo,topoI,0.25
321,160.5,topo,gyrase,0.0
321,160.5,RNAP,RNAP,1.0
322,161.0,topo,topoI,0.25
322,161.0,topo,gyrase,0.0
322,161.0,RNAP,RNAP,1.0
323,161.5,topo,topoI,0.25
323,161.5,topo,gyrase,0.0
323,161.5,RNAP,RNAP,1.0
324,162.0,topo,topoI,0.25
324,162.0,topo,gyrase,0.0
324,162.0,RNAP,RNAP,1.0
325,162.5,topo,topoI,0.25
325,162.5,topo,gyrase,0.0
325,162.5,RNAP,RNAP,1.0
326,163.0,topo,topoI,0.25
326,163.0,topo,gyrase,0.0
326,163.0,RNAP,RNAP,1.0
327,163.5,topo,topoI,0.25
327,163.5,topo,gyrase,0.0
327,163.5,RNAP,RNAP,1.0
328,164.0,topo,topoI,0.25
328,164.0,topo,gyrase,0.0
328,164.0,RNAP,RNAP,1.0
329,164.5,topo,topoI,0.25
329,164.5,topo,gyrase,0.0
329,164.5,RNAP,RNAP,1.0
330,165.0,topo,topoI,0.25
330,165.0,topo,gyrase,0.0
330,165.0,RNAP,RNAP,1.0
331,165.5,topo,topoI,0.25
331,165.5,topo,gyrase,0.0
331,165.5,RNAP,RNAP,1.0
332,166.0,topo,topoI,0.25
332,166.0,topo,gyrase,0.0
332,166.0,RNAP,RNAP,1.0
333,166.5,topo,topoI,0.25
333,166.5,topo,gyrase,0.0
333,166.5,RNAP,RNAP,1.0
334,167.0,topo,topoI,0.25
334,167.0,topo,gyrase,0.0
334,167.0,RNAP,RNAP,1.0
335,167.5,topo,topoI,0.25
335,167.5,topo,gyrase,0.0
335,167.5,RNAP,RNAP,1.0
336,168.0,topo,topoI,0.25
336,168.0,topo,gyrase,0.0
336,168.0,RNAP,RNAP,1.0
337,168.5,topo,topoI,0.25
337,168.5,topo,gyrase,0.0
337,168.5,RNAP,RNAP,1.0
338,169.0,topo,topoI,0.25
338,169.0,topo,gyrase,0.0
338,169.0,RNAP,RNAP,1.0
339,169.5,topo,topoI,0.25
339,169.5,topo,gyrase,0.0
339,169.5,RNAP,RNAP,1.0
340,170.0,topo,topoI,0.25
340,170.0,topo,gyrase,0.0
340,170.0,RNAP,RNAP,1.0
341,170.5,topo,topoI,0.25
341,170.5,topo,gyrase,0.0
341,170.5,RNAP,RNAP,1.0
342,171.0,topo,topoI,0.25
342,171.0,topo,gyrase,0.0
342,171.0,RNAP,RNAP,1.0
343,171.5,topo,topoI,0.25
343,171.5,topo,gyrase,0.0
343,171.5,RNAP,RNAP,1.0
344,172.0,topo,topoI,0.25
344,172.0,topo,gyrase,0.0
344,172.0,RNAP,RNAP,1.0
345,172.5,topo,topoI,0.25
345,172.5,topo,gyrase,0.0
345,172.5,RNAP,RNAP,1.0
346,173.0,topo,topoI,0.25
346,173.0,topo,gyrase,0.0
346,173.0,RNAP,RNAP,1.0
347,173.5,topo,topoI,0.25
347,173.5,topo,gyrase,0.0
347,173.5,RNAP,RNAP,1.0
348,174.0,topo,topoI,0.25
348,174.0,topo,gyrase,0.0
348,174.0,RNAP,RNAP,1.0
349,174.5,topo,topoI,0.25
349,174.5,topo,gyrase,0.0
349,174.5,RNAP,RNAP,1.0
350,175.0,topo,topoI,0.25
350,175.0,topo,gyrase,0.0
350,175.0,RNAP,RNAP,1.0
351,175.5,topo,topoI,0.25
351,175.5,topo,gyrase,0.0
351,175.5,RNAP,RNAP,1.0
352,176.0,topo,topoI,0.25
352,176.0,topo,gyrase,0.0
352,176.0,RNAP,RNAP,1.0
353,176.5,topo,topoI,0.25
353,176.5,topo,gyrase,0.0
353,176.5,RNAP,RNAP,1.0
354,177.0,topo,topoI,0.25
354,177.0,topo,gyrase,0.0
354,177.0,RNAP,RNAP,1.0
355,177.5,topo,topoI,0.25
355,177.5,topo,gyrase,0.0
355,177.5,RNAP,RNAP,1.0
356,178.0,topo,topoI,0.25
356,178.0,topo,gyrase,0.0
356,178.0,RNAP,RNAP,1.0
357,178.5,topo,topoI,0.25
357,178.5,topo,gyrase,0.0
357,178.5,RNAP,RNAP,1.0
358,179.0,topo,topoI,0.25
358,179.0,topo,gyrase,0.0
358,179.0,RNAP,RNAP,1.0
359,179.5,topo,topoI,0.25
359,179.5,topo,gyrase,0.0
359,179.5,RNAP,RNAP,1.0
360,180.0,topo,topoI,0.25
360,180.0,topo,gyrase,0.0
360,180.0,RNAP,RNAP,1.0
361,180.5,topo,topoI,0.25
361,180.5,topo,gyrase,0.0
361,180.5,RNAP,RNAP,1.0
362,181.0,topo,topoI,0.25
362,181.0,topo,gyrase,0.0
362,181.0,RNAP,RNAP,1.0
363,181.5,topo,topoI,0.25
363,181.5,topo,gyrase,0.0
363,181.5,RNAP,RNAP,1.0
364,182.0,topo,topoI,0.25
364,182.0,topo,gyrase,0.0
364,182.0,RNAP,RNAP,1.0
365,182.5,topo,topoI,0.25
365,182.5,topo,gyrase,0.0
365,182.5,RNAP,RNAP,1.0
366,183.0,topo,topoI,0.25
366,183.0,topo,gyrase,0.0
366,183.0,RNAP,RNAP,1.0
367,183.5,topo,topoI,0.25
367,183.5,topo,gyrase,0.0
367,183.5,RNAP,RNAP,1.0
368,184.0,topo,topoI,0.25
368,184.0,topo,gyrase,0.0
368,184.0,RNAP,RNAP,1.0
369,184.5,topo,topoI,0.25
369,184.5,topo,gyrase,0.0
369,184.5,RNAP,RNAP,1.0
370,185.0,topo,topoI,0.25
370,185.0,topo,gyrase,0.0
370,185.0,RNAP,RNAP,1.0
371,185.5,topo,topoI,0.25
371,185.5,topo,gyrase,0.0
371,185.5,RNAP,RNAP,1.0
372,186.0,topo,topoI,0.25
372,186.0,topo,gyrase,0.0
372,186.0,RNAP,RNAP,1.0
373,186.5,topo,topoI,0.25
373,186.5,topo,gyrase,0.0
373,186.5,RNAP,RNAP,1.0
374,187.0,topo,topoI,0.25
374,187.0,topo,gyrase,0.0
374,187.0,RNAP,RNAP,1.0
375,187.5,topo,topoI,0.25
375,187.5,topo,gyrase,0.0
375,187.5,RNAP,RNAP,1.0
376,188.0,topo,topoI,0.25
376,188.0,topo,gyrase,0.0
376,188.0,RNAP,RNAP,1.0
377,188.5,topo,topoI,0.25
377,188.5,topo,gyrase,0.0
377,188.5,RNAP,RNAP,1.0
378,189.0,topo,topoI,0.25
378,189.0,topo,gyrase,0.0
378,189.0,RNAP,RNAP,1.0
379,189.5,topo,topoI,0.25
379,189.5,topo,gyrase,0.0
379,189.5,RNAP,RNAP,1.0
380,190.0,topo,topoI,0.25
380,190.0,topo,gyrase,0.0
380,190.0,RNAP,RNAP,1.0
381,190.5,topo,topoI,0.25
381,190.5,topo,gyrase,0.0
381,190.5,RNAP,RNAP,1.0
382,191.0,topo,topoI,0.25
382,191.0,topo,gyrase,0.0
382,191.0,RNAP,RNAP,1.0
383,191.5,topo,topoI,0.25
383,191.5,topo,gyrase,0.0
383,191.5,RNAP,RNAP,1.0
384,192.0,topo,topoI,0.25
384,192.0,topo,gyrase,0.0
384,192.0,RNAP,RNAP,1.0
385,192.5,topo,topoI,0.25
385,192.5,topo,gyrase,0.0
385,192.5,RNAP,RNAP,1.0
386,193.0,topo,topoI,0.25
386,193.0,topo,gyrase,0.0
386,193.0,RNAP,RNAP,1.0
387,193.5,topo,topoI,0.25
387,193.5,topo,gyrase,0.0
387,193.5,RNAP,RNAP,1.0
388,194.0,topo,topoI,0.25
388,194.0,topo,gyrase,0.0
388,194.0,RNAP,RNAP,1.0
389,194.5,topo,topoI,0.25
389,194.5,topo,gyrase,0.0
389,194.5,RNAP,RNAP,1.0
390,195.0,topo,topoI,0.25
390,195.0,topo,gyrase,0.0
390,195.0,RNAP,RNAP,1.0
391,195.5,topo,topoI,0.25
391,195.5,topo,gyrase,0.0
391,195.5,RNAP,RNAP,1.0
392,196.0,topo,topoI,0.25
392,196.0,topo,gyrase,0.0
392,196.0,RNAP,RNAP,1.0
393,196.5,topo,topoI,0.25
393,196.5,topo,gyrase,0.0
393,196.5,RNAP,RNAP,1.0
394,197.0,topo,topoI,0.25
394,197.0,topo,gyrase,0.0
394,197.0,RNAP,RNAP,1.0
395,197.5,topo,topoI,0.25
395,197.5,topo,gyrase,0.0
395,197.5,RNAP,RNAP,1.0
396,198.0,topo,topoI,0.25
396,198.0,topo,gyrase,0.0
396,198.0,RNAP,RNAP,1.0
397,198.5,topo,topoI,0.25
397,198.5,topo,gyrase,0.0
397,198.5,RNAP,RNAP,1.0
398,199.0,topo,topoI,0.25
398,199.0,topo,gyrase,0.0
398,199.0,RNAP,RNAP,1.0
399,199.5,topo,topoI,0.25
399,199.5,topo,gyrase,0.0
399,199.5,RNAP,RNAP,1.0
400,200.0,topo,topoI,0.25
400,200.0,topo,gyrase,0.0
400,200.0,RNAP,RNAP,1.0
401,200.5,topo,topoI,0.25
401,200.5,topo,gyrase,0.0
401,200.5,RNAP,RNAP,1.0
402,201.0,topo,topoI,0.25
402,201.0,topo,gyrase,0.0
402,201.0,RNAP,RNAP,1.0
403,201.5,topo,topoI,0.25
403,201.5,topo,gyrase,0.0
403,201.5,RNAP,RNAP,1.0
404,202.0,topo,topoI,0.25
404,202.0,topo,gyrase,0.0
404,202.0,RNAP,RNAP,1.0
405,202.5,topo,topoI,0.25
405,202.5,topo,gyrase,0.0
405,202.5,RNAP,RNAP,1.0
406,203.0,topo,topoI,0.25
406,203.0,topo,gyrase,0.0
406,203.0,RNAP,RNAP,1.0
407,203.5,topo,topoI,0.25
407,203.5,topo,gyrase,0.0
407,203.5,RNAP,RNAP,1.0
408,204.0,topo,topoI,0.25
408,204.0,topo,gyrase,0.0
408,204.0,RNAP,RNAP,1.0
409,204.5,topo,topoI,0.25
409,204.5,topo,gyrase,0.0
409,204.5,RNAP,RNAP,1.0
410,205.0,topo,topoI,0.25
410,205.0,topo,gyrase,0.0
410,205.0,RNAP,RNAP,1.0
411,205.5,topo,topoI,0.25
411,205.5,topo,gyrase,0.0
411,205.5,RNAP,RNAP,1.0
412,206.0,topo,topoI,0.25
412,206.0,topo,gyrase,0.0
412,206.0,RNAP,RNAP,1.0
413,206.5,topo,topoI,0.25
413,206.5,topo,gyrase,0.0
413,206.5,RNAP,RNAP,1.0
414,207.0,topo,topoI,0.25
414,207.0,topo,gyrase,0.0
414,207.0,RNAP,RNAP,1.0
415,207.5,topo,topoI,0.25
415,207.5,topo,gyrase,0.0
415,207.5,RNAP,RNAP,1.0
416,208.0,topo,topoI,0.25
416,208.0,topo,gyrase,0.0
416,208.0,RNAP,RNAP,1.0
417,208.5,topo,topoI,0.25
417,208.5,topo,gyrase,0.0
417,208.5,RNAP,RNAP,1.0
418,209.0,topo,topoI,0.25
418,209.0,topo,gyrase,0.0
418,209.0,RNAP,RNAP,1.0
419,209.5,topo,topoI,0.25
419,209.5,topo,gyrase,0.0
419,209.5,RNAP,RNAP,1.0
420,210.0,topo,topoI,0.25
420,210.0,topo,gyrase,0.0
420,210.0,RNAP,RNAP,1.0
421,210.5,topo,topoI,0.25
421,210.5,topo,gyrase,0.0
421,210.5,RNAP,RNAP,1.0
422,211.0,topo,topoI,0.25
422,211.0,topo,gyrase,0.0
422,211.0,RNAP,RNAP,1.0
423,211.5,topo,topoI,0.25
423,211.5,topo,gyrase,0.0
423,211.5,RNAP,RNAP,1.0
424,212.0,topo,topoI,0.25
424,212.0,topo,gyrase,0.0
424,212.0,RNAP,RNAP,1.0
425,212.5,topo,topoI,0.25
425,212.5,topo,gyrase,0.0
425,212.5,RNAP,RNAP,1.0
426,213.0,topo,topoI,0.25
426,213.0,topo,gyrase,0.0
426,213.0,RNAP,RNAP,1.0
427,213.5,topo,topoI,0.25
427,213.5,topo,gyrase,0.0
427,213.5,RNAP,RNAP,1.0
428,214.0,topo,topoI,0.25
428,214.0,topo,gyrase,0.0
428,214.0,RNAP,RNAP,1.0
429,214.5,topo,topoI,0.25
429,214.5,topo,gyrase,0.0
429,214.5,RNAP,RNAP,1.0
430,215.0,topo,topoI,0.25
430,215.0,topo,gyrase,0.0
430,215.0,RNAP,RNAP,1.0
431,215.5,topo,topoI,0.25
431,215.5,topo,gyrase,0.0
431,215.5,RNAP,RNAP,1.0
432,216.0,topo,topoI,0.25
432,216.0,topo,gyrase,0.0
432,216.0,RNAP,RNAP,1.0
433,216.5,topo,topoI,0.25
433,216.5,topo,gyrase,0.0
433,216.5,RNAP,RNAP,1.0
434,217.0,topo,topoI,0.25
434,217.0,topo,gyrase,0.0
434,217.0,RNAP,RNAP,1.0
435,217.5,topo,topoI,0.25
435,217.5,topo,gyrase,0.0
435,217.5,RNAP,RNAP,1.0
436,218.0,topo,topoI,0.25
436,218.0,topo,gyrase,0.0
436,218.0,RNAP,RNAP,1.0
437,218.5,topo,topoI,0.25
437,218.5,topo,gyrase,0.0
437,218.5,RNAP,RNAP,1.0
438,219.0,topo,topoI,0.25
438,219.0,topo,gyrase,0.0
438,219.0,RNAP,RNAP,1.0
439,219.5,topo,topoI,0.25
439,219.5,topo,gyrase,0.0
439,219.5,RNAP,RNAP,1.0
440,220.0,topo,topoI,0.25
440,220.0,topo,gyrase,0.0
440,220.0,RNAP,RNAP,1.0
441,220.5,topo,topoI,0.25
441,220.5,topo,gyrase,0.0
441,220.5,RNAP,RNAP,1.0
442,221.0,topo,topoI,0.25
442,221.0,topo,gyrase,0.0
442,221.0,RNAP,RNAP,1.0
443,221.5,topo,topoI,0.25
443,221.5,topo,gyrase,0.0
443,221.5,RNAP,RNAP,1.0
444,222.0,topo,topoI,0.25
444,222.0,topo,gyrase,0.0
444,222.0,RNAP,RNAP,1.0
445,222.5,topo,topoI,0.25
445,222.5,topo,gyrase,0.0
445,222.5,RNAP,RNAP,1.0
446,223.0,topo,topoI,0.25
446,223.0,topo,gyrase,0.0
446,223.0,RNAP,RNAP,1.0
447,223.5,topo,topoI,0.25
447,223.5,topo,gyrase,0.0
447,223.5,RNAP,RNAP,1.0
448,224.0,topo,topoI,0.25
448,224.0,topo,gyrase,0.0
448,224.0,RNAP,RNAP,1.0
449,224.5,topo,topoI,0.25
449,224.5,topo,gyrase,0.0
449,224.5,RNAP,RNAP,1.0
450,225.0,topo,topoI,0.25
450,225.0,topo,gyrase,0.0
450,225.0,RNAP,RNAP,1.0
451,225.5,topo,topoI,0.25
451,225.5,topo,gyrase,0.0
451,225.5,RNAP,RNAP,1.0
452,226.0,topo,topoI,0.25
452,226.0,topo,gyrase,0.0
452,226.0,RNAP,RNAP,1.0
453,226.5,topo,topoI,0.25
453,226.5,topo,gyrase,0.0
453,226.5,RNAP,RNAP,1.0
454,227.0,topo,topoI,0.25
454,227.0,topo,gyrase,0.0
454,227.0,RNAP,RNAP,1.0
455,227.5,topo,topoI,0.25
455,227.5,topo,gyrase,0.0
455,227.5,RNAP,RNAP,1.0
456,228.0,topo,topoI,0.25
456,228.0,topo,gyrase,0.0
456,228.0,RNAP,RNAP,1.0
457,228.5,topo,topoI,0.25
457,228.5,topo,gyrase,0.0
457,228.5,RNAP,RNAP,1.0
458,229.0,topo,topoI,0.25
458,229.0,topo,gyrase,0.0
458,229.0,RNAP,RNAP,1.0
459,229.5,topo,topoI,0.25
459,229.5,topo,gyrase,0.0
459,229.5,RNAP,RNAP,1.0
460,230.0,topo,topoI,0.25
460,230.0,topo,gyrase,0.0
460,230.0,RNAP,RNAP,1.0
461,230.5,topo,topoI,0.25
461,230.5,topo,gyrase,0.0
461,230.5,RNAP,RNAP,1.0
462,231.0,topo,topoI,0.25
462,231.0,topo,gyrase,0.0
462,231.0,RNAP,RNAP,1.0
463,231.5,topo,topoI,0.25
463,231.5,topo,gyrase,0.0
463,231.5,RNAP,RNAP,1.0
464,232.0,topo,topoI,0.25
464,232.0,topo,gyrase,0.0
464,232.0,RNAP,RNAP,1.0
465,232.5,topo,topoI,0.25
465,232.5,topo,gyrase,0.0
465,232.5,RNAP,RNAP,1.0
466,233.0,topo,topoI,0.25
466,233.0,topo,gyrase,0.0
466,233.0,RNAP,RNAP,1.0
467,233.5,topo,topoI,0.25
467,233.5,topo,gyrase,0.0
467,233.5,RNAP,RNAP,1.0
468,234.0,topo,topoI,0.25
468,234.0,topo,gyrase,0.0
468,234.0,RNAP,RNAP,1.0
469,234.5,topo,topoI,0.25
469,234.5,topo,gyrase,0.0
469,234.5,RNAP,RNAP,1.0
470,235.0,topo,topoI,0.25
470,235.0,topo,gyrase,0.0
470,235.0,RNAP,RNAP,1.0
471,235.5,topo,topoI,0.25
471,235.5,topo,gyrase,0.0
471,235.5,RNAP,RNAP,1.0
472,236.0,topo,topoI,0.25
472,236.0,topo,gyrase,0.0
472,236.0,RNAP,RNAP,1.0
473,236.5,topo,topoI,0.25
473,236.5,topo,gyrase,0.0
473,236.5,RNAP,RNAP,1.0
474,237.0,topo,topoI,0.25
474,237.0,topo,gyrase,0.0
474,237.0,RNAP,RNAP,1.0
475,237.5,topo,topoI,0.25
475,237.5,topo,gyrase,0.0
475,237.5,RNAP,RNAP,1.0
476,238.0,topo,topoI,0.25
476,238.0,topo,gyrase,0.0
476,238.0,RNAP,RNAP,1.0
477,238.5,topo,topoI,0.25
477,238.5,topo,gyrase,0.0
477,238.5,RNAP,RNAP,1.0
478,239.0,topo,topoI,0.25
478,239.0,topo,gyrase,0.0
478,239.0,RNAP,RNAP,1.0
479,239.5,topo,topoI,0.25
479,239.5,topo,gyrase,0.0
479,239.5,RNAP,RNAP,1.0
480,240.0,topo,topoI,0.25
480,240.0,topo,gyrase,0.0
480,240.0,RNAP,RNAP,1.0
481,240.5,topo,topoI,0.25
481,240.5,topo,gyrase,0.0
481,240.5,RNAP,RNAP,1.0
482,241.0,topo,topoI,0.25
482,241.0,topo,gyrase,0.0
482,241.0,RNAP,RNAP,1.0
483,241.5,topo,topoI,0.25
483,241.5,topo,gyrase,0.0
483,241.5,RNAP,RNAP,1.0
484,242.0,topo,topoI,0.25
484,242.0,topo,gyrase,0.0
484,242.0,RNAP,RNAP,1.0
485,242.5,topo,topoI,0.25
485,242.5,topo,gyrase,0.0
485,242.5,RNAP,RNAP,1.0
486,243.0,topo,topoI,0.25
486,243.0,topo,gyrase,0.0
486,243.0,RNAP,RNAP,1.0
487,243.5,topo,topoI,0.25
487,243.5,topo,gyrase,0.0
487,243.5,RNAP,RNAP,1.0
488,244.0,topo,topoI,0.25
488,244.0,topo,gyrase,0.0
488,244.0,RNAP,RNAP,1.0
489,244.5,topo,topoI,0.25
489,244.5,topo,gyrase,0.0
489,244.5,RNAP,RNAP,1.0
490,245.0,topo,topoI,0.25
490,245.0,topo,gyrase,0.0
490,245.0,RNAP,RNAP,1.0
491,245.5,topo,topoI,0.25
491,245.5,topo,gyrase,0.0
491,245.5,RNAP,RNAP,1.0
492,246.0,topo,topoI,0.25
492,246.0,topo,gyrase,0.0
492,246.0,RNAP,RNAP,1.0
493,246.5,topo,topoI,0.25
493,246.5,topo,gyrase,0.0
493,246.5,RNAP,RNAP,1.0
494,247.0,topo,topoI,0.25
494,247.0,topo,gyrase,0.0
494,247.0,RNAP,RNAP,1.0
495,247.5,topo,topoI,0.25
495,247.5,topo,gyrase,0.0
495,247.5,RNAP,RNAP,1.0
496,248.0,topo,topoI,0.25
496,248.0,topo,gyrase,0.0
496,248.0,RNAP,RNAP,1.0
497,248.5,topo,topoI,0.25
497,248.5,topo,gyrase,0.0
497,248.5,RNAP,RNAP,1.0
498,249.0,topo,topoI,0.25
498,249.0,topo,gyrase,0.0
498,249.0,RNAP,RNAP,1.0
499,249.5,topo,topoI,0.25
499,249.5,topo,gyrase,0.0
499,249.5,RNAP,RNAP,1.0
500,250.0,topo,topoI,0.25
500,250.0,topo,gyrase,0.0
500,250.0,RNAP,RNAP,1.0
501,250.5,topo,topoI,0.25
501,250.5,topo,gyrase,0.0
501,250.5,RNAP,RNAP,1.0
502,251.0,topo,topoI,0.25
502,251.0,topo,gyrase,0.0
502,251.0,RNAP,RNAP,1.0
503,251.5,topo,topoI,0.25
503,251.5,topo,gyrase,0.0
503,251.5,RNAP,RNAP,1.0
504,252.0,topo,topoI,0.25
504,252.0,topo,gyrase,0.0
504,252.0,RNAP,RNAP,1.0
505,252.5,topo,topoI,0.25
505,252.5,topo,gyrase,0.0
505,252.5,RNAP,RNAP,1.0
506,253.0,topo,topoI,0.25
506,253.0,topo,gyrase,0.0
506,253.0,RNAP,RNAP,1.0
507,253.5,topo,topoI,0.25
